"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.679381454E1,8.628808022E0,-3.797944641E1,-1.939495850E1
7.680381154E1,8.628808022E0,-3.797944641E1,-1.939495850E1
7.681380954E1,8.528676987E0,-3.806449127E1,-1.928314209E1
7.682380617E1,8.528676987E0,-3.806449127E1,-1.928314209E1
7.683380317E1,8.770977974E0,-3.796144867E1,-1.923602295E1
7.684380117E1,8.770977974E0,-3.796144867E1,-1.923602295E1
7.685379917E1,8.579903603E0,-3.794847870E1,-1.928924561E1
7.686379617E1,8.579903603E0,-3.794847870E1,-1.928924561E1
7.687379417E1,8.642951965E0,-3.800424957E1,-1.929986572E1
7.688379117E1,8.642951965E0,-3.800424957E1,-1.929986572E1
7.689378917E1,8.380245209E0,-3.805454254E1,-1.953552246E1
7.690378717E1,8.380245209E0,-3.805454254E1,-1.953552246E1
7.691378417E1,8.341324806E0,-3.801456070E1,-1.944665527E1
7.692378217E1,8.369705200E0,-3.812813187E1,-1.946624756E1
7.693377917E1,8.369705200E0,-3.812813187E1,-1.946624756E1
7.694377717E1,8.432546616E0,-3.802318573E1,-1.945623779E1
7.695377517E1,8.432546616E0,-3.802318573E1,-1.945623779E1
7.696377217E1,8.339942932E0,-3.799224091E1,-1.947869873E1
7.697377017E1,8.339942932E0,-3.799224091E1,-1.947869873E1
7.698376717E1,8.596786499E0,-3.799097824E1,-1.939044189E1
7.699376517E1,8.596786499E0,-3.799097824E1,-1.939044189E1
7.700376317E1,8.530138969E0,-3.781591797E1,-1.952636719E1
7.701376017E1,8.530138969E0,-3.781591797E1,-1.952636719E1
7.702375817E1,8.567199707E0,-3.780170059E1,-1.947222900E1
7.703375617E1,8.567199707E0,-3.780170059E1,-1.947222900E1
7.704375317E1,8.703163147E0,-3.785748291E1,-1.939971924E1
7.705375117E1,8.703163147E0,-3.785748291E1,-1.939971924E1
7.706374817E1,8.426232338E0,-3.801788712E1,-1.949182129E1
7.707374617E1,8.426232338E0,-3.801788712E1,-1.949182129E1
7.708374417E1,8.652118683E0,-3.795164871E1,-1.941149902E1
7.709374117E1,8.652118683E0,-3.795164871E1,-1.941149902E1
7.710373917E1,8.559573174E0,-3.777957535E1,-1.955975342E1
7.711373617E1,8.559573174E0,-3.777957535E1,-1.955975342E1
7.712373417E1,8.565913200E0,-3.787980270E1,-1.931604004E1
7.713373217E1,8.565913200E0,-3.787980270E1,-1.931604004E1
7.714372917E1,8.747040749E0,-3.797260284E1,-1.919708252E1
7.715372717E1,8.747040749E0,-3.797260284E1,-1.919708252E1
7.716372517E1,8.613071442E0,-3.793936920E1,-1.933575439E1
7.717372217E1,8.613071442E0,-3.793936920E1,-1.933575439E1
7.718372017E1,8.574320793E0,-3.805280685E1,-1.936688232E1
7.719371717E1,8.574320793E0,-3.805280685E1,-1.936688232E1
7.720371517E1,8.364376068E0,-3.807809830E1,-1.935296631E1
7.721371317E1,8.364376068E0,-3.807809830E1,-1.935296631E1
7.722371017E1,8.710653305E0,-3.789854431E1,-1.949206543E1
7.723370817E1,8.710653305E0,-3.789854431E1,-1.949206543E1
7.724370517E1,8.711489677E0,-3.795375061E1,-1.932269287E1
7.725370317E1,8.711489677E0,-3.795375061E1,-1.932269287E1
7.726370117E1,8.528182983E0,-3.799356461E1,-1.931097412E1
7.727369817E1,8.528182983E0,-3.799356461E1,-1.931097412E1
7.728369617E1,8.609715462E0,-3.790306854E1,-1.950854492E1
7.729369317E1,8.609715462E0,-3.790306854E1,-1.950854492E1
7.730369117E1,8.677980423E0,-3.780146408E1,-1.940661621E1
7.731368917E1,8.677980423E0,-3.780146408E1,-1.940661621E1
7.732368617E1,8.875893593E0,-3.794865799E1,-1.946588135E1
7.733368417E1,8.875893593E0,-3.794865799E1,-1.946588135E1
7.734368217E1,8.744800568E0,-3.798500824E1,-1.943426514E1
7.735367917E1,8.744800568E0,-3.798500824E1,-1.943426514E1
7.736367717E1,8.634927750E0,-3.811523819E1,-1.939782715E1
7.737367417E1,8.634927750E0,-3.811523819E1,-1.939782715E1
7.738367217E1,8.711334229E0,-3.792034149E1,-1.933294678E1
7.739367017E1,8.711334229E0,-3.792034149E1,-1.933294678E1
7.740366717E1,8.765305519E0,-3.784492874E1,-1.946301270E1
7.741366517E1,8.765305519E0,-3.784492874E1,-1.946301270E1
7.742366217E1,8.592164993E0,-3.797625732E1,-1.937841797E1
7.743366017E1,8.592164993E0,-3.797625732E1,-1.937841797E1
7.744365817E1,8.740967751E0,-3.763660049E1,-1.943707275E1
7.745365517E1,8.740967751E0,-3.763660049E1,-1.943707275E1
7.746365317E1,8.618953705E0,-3.784941864E1,-1.946136475E1
7.747365017E1,8.618953705E0,-3.784941864E1,-1.946136475E1
7.748364817E1,8.756656647E0,-3.792107391E1,-1.929998779E1
7.749364617E1,8.756656647E0,-3.792107391E1,-1.929998779E1
7.750364317E1,8.851745605E0,-3.795525360E1,-1.947094727E1
7.751364117E1,8.851745605E0,-3.795525360E1,-1.947094727E1
7.752363917E1,8.882472992E0,-3.791180420E1,-1.929266357E1
7.753363617E1,8.882472992E0,-3.791180420E1,-1.929266357E1
7.754363417E1,8.885359764E0,-3.791043854E1,-1.927972412E1
7.755363117E1,8.885359764E0,-3.791043854E1,-1.927972412E1
7.756362917E1,8.894513130E0,-3.785995865E1,-1.929583740E1
7.757362717E1,8.894513130E0,-3.785995865E1,-1.929583740E1
7.758362417E1,8.699050903E0,-3.797410583E1,-1.940057373E1
7.759362217E1,8.699050903E0,-3.797410583E1,-1.940057373E1
7.760361917E1,8.902302742E0,-3.770986176E1,-1.929296875E1
7.761361717E1,8.902302742E0,-3.770986176E1,-1.929296875E1
7.762361517E1,8.800479889E0,-3.778353882E1,-1.923193359E1
7.763361217E1,8.800479889E0,-3.778353882E1,-1.923193359E1
7.764361017E1,8.709974289E0,-3.773780823E1,-1.936651611E1
7.765360817E1,8.709974289E0,-3.773780823E1,-1.936651611E1
7.766360517E1,8.916890144E0,-3.783885193E1,-1.935131836E1
7.767360317E1,8.916890144E0,-3.783885193E1,-1.935131836E1
7.768360017E1,8.699069023E0,-3.792522812E1,-1.939501953E1
7.769359817E1,8.699069023E0,-3.792522812E1,-1.939501953E1
7.770359617E1,8.809679031E0,-3.772932053E1,-1.936907959E1
7.771359317E1,8.809679031E0,-3.772932053E1,-1.936907959E1
7.772359117E1,8.667444229E0,-3.778380966E1,-1.932745361E1
7.773358817E1,8.660331726E0,-3.796462250E1,-1.942803955E1
7.774358617E1,8.660331726E0,-3.796462250E1,-1.942803955E1
7.775358417E1,8.602137566E0,-3.811448669E1,-1.920623779E1
7.776358117E1,8.602137566E0,-3.811448669E1,-1.920623779E1
7.777357917E1,8.748968124E0,-3.796882248E1,-1.926129150E1
7.778357617E1,8.748968124E0,-3.796882248E1,-1.926129150E1
7.779357417E1,8.685699463E0,-3.775896072E1,-1.928002930E1
7.780357217E1,8.685699463E0,-3.775896072E1,-1.928002930E1
7.781356917E1,8.725965500E0,-3.771996307E1,-1.925744629E1
7.782356862E1,8.725965500E0,-3.771996307E1,-1.925744629E1
7.783356663E1,8.941512108E0,-3.789785004E1,-1.908758545E1
7.784356363E1,8.941512108E0,-3.789785004E1,-1.908758545E1
7.785356163E1,8.755791664E0,-3.787142181E1,-1.919183350E1
7.786355863E1,8.755791664E0,-3.787142181E1,-1.919183350E1
7.787355663E1,8.853115082E0,-3.793679428E1,-1.916259766E1
7.788355463E1,8.853115082E0,-3.793679428E1,-1.916259766E1
7.789355163E1,8.764577866E0,-3.798704529E1,-1.913806152E1
7.790354962E1,8.764577866E0,-3.798704529E1,-1.913806152E1
7.791354663E1,8.920127869E0,-3.797072983E1,-1.915936279E1
7.792354463E1,8.920127869E0,-3.797072983E1,-1.915936279E1
7.793354263E1,8.785137177E0,-3.797950745E1,-1.896582031E1
7.794353963E1,8.785137177E0,-3.797950745E1,-1.896582031E1
7.795353762E1,9.083815575E0,-3.762886429E1,-1.899920654E1
7.796353462E1,9.083815575E0,-3.762886429E1,-1.899920654E1
7.797353263E1,9.009935379E0,-3.759122849E1,-1.915283203E1
7.798353063E1,9.009935379E0,-3.759122849E1,-1.915283203E1
7.799352763E1,8.794329643E0,-3.772013855E1,-1.900006104E1
7.800352562E1,8.794329643E0,-3.772013855E1,-1.900006104E1
7.801352363E1,8.857971191E0,-3.779898453E1,-1.929327393E1
7.802352063E1,8.857971191E0,-3.779898453E1,-1.929327393E1
7.803351863E1,8.919869423E0,-3.781120682E1,-1.911248779E1
7.804351563E1,8.919869423E0,-3.781120682E1,-1.911248779E1
7.805351363E1,8.777172089E0,-3.786727142E1,-1.914538574E1
7.806351163E1,8.777172089E0,-3.786727142E1,-1.914538574E1
7.807350863E1,8.773836136E0,-3.779219055E1,-1.918969727E1
7.808350663E1,8.773836136E0,-3.779219055E1,-1.918969727E1
7.809350363E1,8.746390343E0,-3.778852081E1,-1.918872070E1
7.810350163E1,8.746390343E0,-3.778852081E1,-1.918872070E1
7.811349963E1,8.864725113E0,-3.792200851E1,-1.915509033E1
7.812349663E1,8.864725113E0,-3.792200851E1,-1.915509033E1
7.813349462E1,8.661732674E0,-3.794562912E1,-1.842822266E1
7.814349163E1,8.661732674E0,-3.794562912E1,-1.842822266E1
7.815348963E1,8.618110657E0,-3.804377747E1,-1.921844482E1
7.816348763E1,8.618110657E0,-3.804377747E1,-1.921844482E1
7.817348463E1,8.692590714E0,-3.784341812E1,-1.939556885E1
7.818348262E1,8.692590714E0,-3.784341812E1,-1.939556885E1
7.819347962E1,8.640663147E0,-3.808685684E1,-1.926177979E1
7.820347763E1,8.640663147E0,-3.808685684E1,-1.926177979E1
7.821347563E1,8.874816895E0,-3.792774963E1,-1.902416992E1
7.822347263E1,8.874816895E0,-3.792774963E1,-1.902416992E1
7.823347063E1,8.751757622E0,-3.784770966E1,-1.913800049E1
7.824346762E1,8.751757622E0,-3.784770966E1,-1.913800049E1
7.825346563E1,8.684049606E0,-3.781342697E1,-1.912390137E1
7.826346363E1,8.684049606E0,-3.781342697E1,-1.912390137E1
7.827346063E1,8.874494553E0,-3.776308060E1,-1.915417480E1
7.828345863E1,8.874494553E0,-3.776308060E1,-1.915417480E1
7.829345563E1,8.799260139E0,-3.779225159E1,-1.896978760E1
7.830345363E1,8.799260139E0,-3.779225159E1,-1.896978760E1
7.831345162E1,8.863929749E0,-3.774169922E1,-1.918609619E1
7.832344863E1,8.863929749E0,-3.774169922E1,-1.918609619E1
7.833344663E1,8.940359116E0,-3.775500870E1,-1.926043701E1
7.834344463E1,8.940359116E0,-3.775500870E1,-1.926043701E1
7.835344163E1,9.091888428E0,-3.791127777E1,-1.904119873E1
7.836343962E1,9.091888428E0,-3.791127777E1,-1.904119873E1
7.837343662E1,8.882469177E0,-3.770814514E1,-1.896350098E1
7.838343463E1,8.882469177E0,-3.770814514E1,-1.896350098E1
7.839343263E1,8.803167343E0,-3.804878998E1,-1.908459473E1
7.840342963E1,8.803167343E0,-3.804878998E1,-1.908459473E1
7.841342763E1,8.737222672E0,-3.781921005E1,-1.906896973E1
7.842342462E1,8.737222672E0,-3.781921005E1,-1.906896973E1
7.843342263E1,8.847299576E0,-3.790945053E1,-1.922656250E1
7.844342063E1,8.847299576E0,-3.790945053E1,-1.922656250E1
7.845341763E1,8.882415771E0,-3.811949539E1,-1.902117920E1
7.846341563E1,8.882415771E0,-3.811949539E1,-1.902117920E1
7.847341263E1,8.841472626E0,-3.797919083E1,-1.925054932E1
7.848341063E1,8.841472626E0,-3.797919083E1,-1.925054932E1
7.849340862E1,8.682116508E0,-3.782682419E1,-1.903826904E1
7.850340563E1,8.682116508E0,-3.782682419E1,-1.903826904E1
7.851340363E1,8.950019836E0,-3.785647583E1,-1.914428711E1
7.852340063E1,8.827486038E0,-3.799561310E1,-1.913793945E1
7.853339863E1,8.827486038E0,-3.799561310E1,-1.913793945E1
7.854339662E1,8.726593018E0,-3.766779327E1,-1.925531006E1
7.855339362E1,8.726593018E0,-3.766779327E1,-1.925531006E1
7.856339163E1,8.864305496E0,-3.776208115E1,-1.911853027E1
7.857338963E1,8.864305496E0,-3.776208115E1,-1.911853027E1
7.858338663E1,8.721554756E0,-3.776537323E1,-1.932458496E1
7.859338462E1,8.721554756E0,-3.776537323E1,-1.932458496E1
7.860338162E1,8.837695122E0,-3.774631882E1,-1.914172363E1
7.861337963E1,8.837695122E0,-3.774631882E1,-1.914172363E1
7.862337763E1,8.891990662E0,-3.774627686E1,-1.904589844E1
7.863337463E1,8.891990662E0,-3.774627686E1,-1.904589844E1
7.864337263E1,8.775846481E0,-3.786651230E1,-1.908666992E1
7.865336963E1,8.775846481E0,-3.786651230E1,-1.908666992E1
7.866336763E1,8.742479324E0,-3.792092133E1,-1.905822754E1
7.867336562E1,8.742479324E0,-3.792092133E1,-1.905822754E1
7.868336263E1,8.622714996E0,-3.770535660E1,-1.895849609E1
7.869336063E1,8.622714996E0,-3.770535660E1,-1.895849609E1
7.870335763E1,8.675893784E0,-3.796337509E1,-1.905816650E1
7.871335563E1,8.675893784E0,-3.796337509E1,-1.905816650E1
7.872335362E1,8.539915085E0,-3.801180267E1,-1.909497070E1
7.873335062E1,8.539915085E0,-3.801180267E1,-1.909497070E1
7.874334863E1,8.811425209E0,-3.786602020E1,-1.913079834E1
7.875334563E1,8.811425209E0,-3.786602020E1,-1.913079834E1
7.876334363E1,8.817234039E0,-3.762919998E1,-1.927673340E1
7.877334162E1,8.817234039E0,-3.762919998E1,-1.927673340E1
7.878333862E1,8.826441765E0,-3.769569397E1,-1.895819092E1
7.879333663E1,8.826441765E0,-3.769569397E1,-1.895819092E1
7.880333363E1,8.609739304E0,-3.780473328E1,-1.906787109E1
7.881333163E1,8.609739304E0,-3.780473328E1,-1.906787109E1
7.882332900E1,8.647464752E0,-3.778830719E1,-1.912005615E1
7.883332600E1,8.647464752E0,-3.778830719E1,-1.912005615E1
7.884332400E1,8.511489868E0,-3.802119827E1,-1.924884033E1
7.885332100E1,8.511489868E0,-3.802119827E1,-1.924884033E1
7.886331900E1,8.494268417E0,-3.779959869E1,-1.905480957E1
7.887331700E1,8.494268417E0,-3.779959869E1,-1.905480957E1
7.888331400E1,8.640419006E0,-3.793046570E1,-1.926464844E1
7.889331200E1,8.640419006E0,-3.793046570E1,-1.926464844E1
7.890330900E1,8.546853065E0,-3.778140640E1,-1.896887207E1
7.891330700E1,8.546853065E0,-3.778140640E1,-1.896887207E1
7.892330500E1,8.532591820E0,-3.776744461E1,-1.922021484E1
7.893330200E1,8.532591820E0,-3.776744461E1,-1.922021484E1
7.894330000E1,8.351920128E0,-3.769959259E1,-1.904809570E1
7.895329800E1,8.351920128E0,-3.769959259E1,-1.904809570E1
7.896329500E1,8.597194672E0,-3.759410858E1,-1.928454590E1
7.897329300E1,8.597194672E0,-3.759410858E1,-1.928454590E1
7.898329000E1,8.621212006E0,-3.758311462E1,-1.935046387E1
7.899328800E1,8.621212006E0,-3.758311462E1,-1.935046387E1
7.900328600E1,8.388828278E0,-3.787215805E1,-1.930065918E1
7.901328300E1,8.388828278E0,-3.787215805E1,-1.930065918E1
7.902328100E1,8.515411377E0,-3.780453491E1,-1.923309326E1
7.903327800E1,8.515411377E0,-3.780453491E1,-1.923309326E1
7.904327600E1,8.669581413E0,-3.788459015E1,-1.907556152E1
7.905327300E1,8.669581413E0,-3.788459015E1,-1.907556152E1
7.906327100E1,8.602308273E0,-3.790300369E1,-1.911071777E1
7.907326900E1,8.602308273E0,-3.790300369E1,-1.911071777E1
7.908326600E1,8.614459991E0,-3.759074020E1,-1.897003174E1
7.909326400E1,8.614459991E0,-3.759074020E1,-1.897003174E1
7.910326100E1,8.952396393E0,-3.759028625E1,-1.906738281E1
7.911325900E1,8.952396393E0,-3.759028625E1,-1.906738281E1
7.912325700E1,8.896398544E0,-3.776864624E1,-1.911798096E1
7.913325400E1,8.896398544E0,-3.776864624E1,-1.911798096E1
7.914325200E1,8.931597710E0,-3.789974976E1,-1.911645508E1
7.915325000E1,8.931597710E0,-3.789974976E1,-1.911645508E1
7.916324700E1,8.734601974E0,-3.794937897E1,-1.914141846E1
7.917324500E1,8.734601974E0,-3.794937897E1,-1.914141846E1
7.918324200E1,8.853401184E0,-3.797213745E1,-1.914801025E1
7.919324000E1,8.853401184E0,-3.797213745E1,-1.914801025E1
7.920323800E1,8.723497391E0,-3.790146637E1,-1.909954834E1
7.921323500E1,8.723497391E0,-3.790146637E1,-1.909954834E1
7.922323300E1,8.697496414E0,-3.779067230E1,-1.899597168E1
7.923323000E1,8.697496414E0,-3.779067230E1,-1.899597168E1
7.924322800E1,8.714300156E0,-3.798800278E1,-1.916326904E1
7.925322600E1,8.714300156E0,-3.798800278E1,-1.916326904E1
7.926322300E1,8.485695839E0,-3.781763840E1,-1.903991699E1
7.927322100E1,8.485695839E0,-3.781763840E1,-1.903991699E1
7.928321800E1,8.529769897E0,-3.777268219E1,-1.917871094E1
7.929321600E1,8.529769897E0,-3.777268219E1,-1.917871094E1
7.930321400E1,8.565559387E0,-3.779909897E1,-1.923840332E1
7.931321100E1,8.345405579E0,-3.804998016E1,-1.925451660E1
7.932320900E1,8.345405579E0,-3.804998016E1,-1.925451660E1
7.933320600E1,8.194214821E0,-3.793231201E1,-1.890155029E1
7.934320400E1,8.194214821E0,-3.793231201E1,-1.890155029E1
7.935320200E1,8.332118034E0,-3.771119308E1,-1.924719238E1
7.936319900E1,8.332118034E0,-3.771119308E1,-1.924719238E1
7.937319700E1,8.387642860E0,-3.793487549E1,-1.946148682E1
7.938319400E1,8.387642860E0,-3.793487549E1,-1.946148682E1
7.939319200E1,8.232542992E0,-3.778442001E1,-1.927215576E1
7.940319000E1,8.232542992E0,-3.778442001E1,-1.927215576E1
7.941318700E1,8.104753494E0,-3.792019272E1,-1.917205811E1
7.942318500E1,8.104753494E0,-3.792019272E1,-1.917205811E1
7.943318200E1,8.002310753E0,-3.764540482E1,-1.928253174E1
7.944318000E1,8.002310753E0,-3.764540482E1,-1.928253174E1
7.945317800E1,8.001202583E0,-3.780712891E1,-1.917156982E1
7.946317500E1,8.001202583E0,-3.780712891E1,-1.917156982E1
7.947317300E1,8.087737083E0,-3.789710999E1,-1.893829346E1
7.948317000E1,8.087737083E0,-3.789710999E1,-1.893829346E1
7.949316800E1,8.013788223E0,-3.804519272E1,-1.873242188E1
7.950316600E1,8.013788223E0,-3.804519272E1,-1.873242188E1
7.951316300E1,7.986330986E0,-3.787325668E1,-1.872497559E1
7.952316100E1,7.986330986E0,-3.787325668E1,-1.872497559E1
7.953315800E1,7.977188110E0,-3.815701675E1,-1.846789551E1
7.954315600E1,7.977188110E0,-3.815701675E1,-1.846789551E1
7.955315400E1,7.910771370E0,-3.786783981E1,-1.827734375E1
7.956315100E1,7.910771370E0,-3.786783981E1,-1.827734375E1
7.957314900E1,7.872685432E0,-3.805812836E1,-1.837481689E1
7.958314600E1,7.872685432E0,-3.805812836E1,-1.837481689E1
7.959314400E1,8.123121262E0,-3.801635742E1,-1.842517090E1
7.960314100E1,8.123121262E0,-3.801635742E1,-1.842517090E1
7.961313900E1,7.925909996E0,-3.829027557E1,-1.822637939E1
7.962313700E1,7.925909996E0,-3.829027557E1,-1.822637939E1
7.963313400E1,8.059447289E0,-3.820799637E1,-1.826977539E1
7.964313200E1,8.059447289E0,-3.820799637E1,-1.826977539E1
7.965313000E1,8.024531364E0,-3.802695847E1,-1.815826416E1
7.966312700E1,8.024531364E0,-3.802695847E1,-1.815826416E1
7.967312500E1,7.974638939E0,-3.809078979E1,-1.836474609E1
7.968312200E1,7.974638939E0,-3.809078979E1,-1.836474609E1
7.969312000E1,8.087753296E0,-3.799640274E1,-1.851086426E1
7.970311700E1,8.087753296E0,-3.799640274E1,-1.851086426E1
7.971311500E1,7.848343849E0,-3.804242706E1,-1.869378662E1
7.972311300E1,7.848343849E0,-3.804242706E1,-1.869378662E1
7.973311000E1,7.706450462E0,-3.781940842E1,-1.885168457E1
7.974310800E1,7.706450462E0,-3.781940842E1,-1.885168457E1
7.975310500E1,7.882643700E0,-3.789071274E1,-1.882971191E1
7.976310300E1,7.882643700E0,-3.789071274E1,-1.882971191E1
7.977310100E1,8.105571747E0,-3.806580734E1,-1.893988037E1
7.978309800E1,8.105571747E0,-3.806580734E1,-1.893988037E1
7.979309600E1,8.139209747E0,-3.789453125E1,-1.889074707E1
7.980309300E1,8.139209747E0,-3.789453125E1,-1.889074707E1
7.981309100E1,8.079124451E0,-3.789586639E1,-1.890576172E1
7.982308900E1,8.079124451E0,-3.789586639E1,-1.890576172E1
7.983308663E1,7.756648064E0,-3.802555466E1,-1.898254395E1
7.984308462E1,7.756648064E0,-3.802555466E1,-1.898254395E1
7.985308162E1,8.034064293E0,-3.801334000E1,-1.868823242E1
7.986307963E1,8.034064293E0,-3.801334000E1,-1.868823242E1
7.987307763E1,7.985914230E0,-3.789059448E1,-1.902807617E1
7.988307463E1,7.985914230E0,-3.789059448E1,-1.902807617E1
7.989307263E1,8.053036690E0,-3.799839783E1,-1.909130859E1
7.990306962E1,8.053036690E0,-3.799839783E1,-1.909130859E1
7.991306763E1,8.060994148E0,-3.787275314E1,-1.887274170E1
7.992306563E1,8.060994148E0,-3.787275314E1,-1.887274170E1
7.993306263E1,8.247151375E0,-3.791572952E1,-1.897546387E1
7.994306063E1,8.247151375E0,-3.791572952E1,-1.897546387E1
7.995305763E1,8.040337563E0,-3.782726669E1,-1.887988281E1
7.996305563E1,8.040337563E0,-3.782726669E1,-1.887988281E1
7.997305362E1,8.118796349E0,-3.791762543E1,-1.913262939E1
7.998305063E1,8.118796349E0,-3.791762543E1,-1.913262939E1
7.999304863E1,8.361435890E0,-3.795325851E1,-1.912811279E1
8.000304563E1,8.361435890E0,-3.795325851E1,-1.912811279E1
8.001304363E1,8.392083168E0,-3.795149612E1,-1.890667725E1
8.002304162E1,8.392083168E0,-3.795149612E1,-1.890667725E1
8.003303862E1,8.221016884E0,-3.809059525E1,-1.878051758E1
8.004303663E1,8.221016884E0,-3.809059525E1,-1.878051758E1
8.005303363E1,8.363625526E0,-3.803420639E1,-1.863873291E1
8.006303163E1,8.363625526E0,-3.803420639E1,-1.863873291E1
8.007302963E1,8.336351395E0,-3.807918167E1,-1.868408203E1
8.008302662E1,8.336351395E0,-3.807918167E1,-1.868408203E1
8.009302463E1,8.210831642E0,-3.801697540E1,-1.882525635E1
8.010302163E1,8.210831642E0,-3.801697540E1,-1.882525635E1
8.011301963E1,8.042240143E0,-3.795034027E1,-1.911022949E1
8.012301663E1,8.304673195E0,-3.798875046E1,-1.932183838E1
8.013301463E1,8.304673195E0,-3.798875046E1,-1.932183838E1
8.014301263E1,8.240417480E0,-3.772398758E1,-1.951257324E1
8.015300963E1,8.240417480E0,-3.772398758E1,-1.951257324E1
8.016300763E1,8.366886139E0,-3.777953720E1,-1.952514648E1
8.017300463E1,8.366886139E0,-3.777953720E1,-1.952514648E1
8.018300263E1,8.196171761E0,-3.776456070E1,-1.949780273E1
8.019300063E1,8.196171761E0,-3.776456070E1,-1.949780273E1
8.020299763E1,8.396100998E0,-3.782275391E1,-1.962554932E1
8.021299562E1,8.396100998E0,-3.782275391E1,-1.962554932E1
8.022299263E1,8.511243820E0,-3.788646317E1,-1.927667236E1
8.023299063E1,8.511243820E0,-3.788646317E1,-1.927667236E1
8.024298863E1,8.618993759E0,-3.760409927E1,-1.949688721E1
8.025298563E1,8.618993759E0,-3.760409927E1,-1.949688721E1
8.026298362E1,8.611991882E0,-3.754806137E1,-1.939001465E1
8.027298062E1,8.611991882E0,-3.754806137E1,-1.939001465E1
8.028297863E1,8.764423370E0,-3.771902847E1,-1.948919678E1
8.029297663E1,8.764423370E0,-3.771902847E1,-1.948919678E1
8.030297363E1,8.649258614E0,-3.773119736E1,-1.930950928E1
8.031297163E1,8.649258614E0,-3.773119736E1,-1.930950928E1
8.032296862E1,8.631514549E0,-3.770730591E1,-1.934356689E1
8.033296663E1,8.631514549E0,-3.770730591E1,-1.934356689E1
8.034296463E1,8.696525574E0,-3.775539017E1,-1.923297119E1
8.035296163E1,8.696525574E0,-3.775539017E1,-1.923297119E1
8.036295963E1,8.777910233E0,-3.756299591E1,-1.907788086E1
8.037295663E1,8.777910233E0,-3.756299591E1,-1.907788086E1
8.038295463E1,8.751098633E0,-3.757707977E1,-1.933856201E1
8.039295163E1,8.751098633E0,-3.757707977E1,-1.933856201E1
8.040294963E1,8.643890381E0,-3.779660034E1,-1.938116455E1
8.041294763E1,8.643890381E0,-3.779660034E1,-1.938116455E1
8.042294463E1,8.344663620E0,-3.761468506E1,-1.953802490E1
8.043294263E1,8.344663620E0,-3.761468506E1,-1.953802490E1
8.044293963E1,8.726385117E0,-3.781616211E1,-1.942645264E1
8.045293762E1,8.726385117E0,-3.781616211E1,-1.942645264E1
8.046293563E1,8.575197220E0,-3.790769577E1,-1.923272705E1
8.047293263E1,8.575197220E0,-3.790769577E1,-1.923272705E1
8.048293063E1,8.624746323E0,-3.780654144E1,-1.925921631E1
8.049292763E1,8.624746323E0,-3.780654144E1,-1.925921631E1
8.050292562E1,8.733890533E0,-3.760055161E1,-1.917492676E1
8.051292363E1,8.733890533E0,-3.760055161E1,-1.917492676E1
8.052292063E1,8.671596527E0,-3.758863068E1,-1.931506348E1
8.053291863E1,8.671596527E0,-3.758863068E1,-1.931506348E1
8.054291563E1,8.632404327E0,-3.766756439E1,-1.940466309E1
8.055291363E1,8.632404327E0,-3.766756439E1,-1.940466309E1
8.056291163E1,8.565875053E0,-3.784338379E1,-1.934161377E1
8.057290863E1,8.565875053E0,-3.784338379E1,-1.934161377E1
8.058290663E1,8.664072037E0,-3.777619553E1,-1.937341309E1
8.059290363E1,8.664072037E0,-3.777619553E1,-1.937341309E1
8.060290163E1,8.726188660E0,-3.768036270E1,-1.917468262E1
8.061289863E1,8.726188660E0,-3.768036270E1,-1.917468262E1
8.062289663E1,8.717399597E0,-3.768305969E1,-1.930548096E1
8.063289462E1,8.717399597E0,-3.768305969E1,-1.930548096E1
8.064289163E1,8.704449654E0,-3.795151520E1,-1.931817627E1
8.065288963E1,8.704449654E0,-3.795151520E1,-1.931817627E1
8.066288663E1,8.629241943E0,-3.777407074E1,-1.932427979E1
8.067288463E1,8.629241943E0,-3.777407074E1,-1.932427979E1
8.068288262E1,8.785554886E0,-3.772485352E1,-1.930987549E1
8.069287962E1,8.785554886E0,-3.772485352E1,-1.930987549E1
8.070287763E1,8.717829704E0,-3.765178299E1,-1.927532959E1
8.071287463E1,8.717829704E0,-3.765178299E1,-1.927532959E1
8.072287263E1,8.718286514E0,-3.776731110E1,-1.927539062E1
8.073287062E1,8.718286514E0,-3.776731110E1,-1.927539062E1
8.074286762E1,8.548385620E0,-3.775284958E1,-1.925189209E1
8.075286563E1,8.548385620E0,-3.775284958E1,-1.925189209E1
8.076286263E1,8.670904160E0,-3.776535797E1,-1.929760742E1
8.077286063E1,8.670904160E0,-3.776535797E1,-1.929760742E1
8.078285863E1,8.900149345E0,-3.752531815E1,-1.906811523E1
8.079285563E1,8.900149345E0,-3.752531815E1,-1.906811523E1
8.080285363E1,8.766846657E0,-3.774456024E1,-1.892529297E1
8.081285063E1,8.766846657E0,-3.774456024E1,-1.892529297E1
8.082284863E1,8.605681419E0,-3.754804993E1,-1.907781982E1
8.083284575E1,8.605681419E0,-3.754804993E1,-1.907781982E1
8.084284375E1,8.553371429E0,-3.768758392E1,-1.917663574E1
8.085284175E1,8.553371429E0,-3.768758392E1,-1.917663574E1
8.086283875E1,8.747778893E0,-3.766120529E1,-1.909082031E1
8.087283675E1,8.747778893E0,-3.766120529E1,-1.909082031E1
8.088283375E1,8.897484779E0,-3.767459869E1,-1.925976562E1
