"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.546075667E1,-2.255857261E-1,7.773873210E-2,1.087757528E-1
4.547075467E1,-4.045986718E-1,-4.212100267E-2,7.323813021E-2
4.548075267E1,-4.389284058E-1,-4.548666000E-2,2.039754403E-1
4.549075067E1,-3.905065897E-1,1.513785660E-1,1.340251994E-1
4.550074867E1,-3.062749632E-1,2.408123142E-1,-2.838940144E-2
4.551074667E1,-2.568284956E-1,2.247663850E-1,-1.074168599E-1
4.552074467E1,-3.094992641E-1,3.003214744E-1,-1.785768896E-1
4.553074267E1,-3.152721470E-1,3.391540030E-1,-2.158166367E-1
4.554074067E1,-3.115351184E-1,2.701124194E-1,-2.739765519E-1
4.555073867E1,-3.732413699E-1,1.634057039E-1,-2.585568595E-1
4.556073667E1,-4.757262495E-1,1.347946930E-1,-2.322835654E-1
4.557073467E1,-4.747678543E-1,9.468367070E-2,-3.286673141E-1
4.558073167E1,-3.218377296E-1,1.000631091E-1,-4.275139099E-1
4.559072967E1,-1.560149695E-1,2.198576474E-1,-5.474999446E-1
4.560072767E1,8.179560341E-3,2.950414386E-1,-5.441752177E-1
4.561072567E1,1.813043965E-1,3.812896237E-1,-3.706292725E-1
4.562072367E1,2.020483442E-1,5.344311252E-1,-1.483654958E-1
4.563072167E1,-9.570737198E-2,6.872168237E-1,1.798843271E-1
4.564071967E1,-2.789606454E-1,7.324318805E-1,6.845382142E-1
4.565071767E1,-2.986357952E-1,6.831015533E-1,1.052146230E0
4.566071567E1,-2.365771759E-1,6.265066454E-1,1.245938160E0
4.567071367E1,-1.327433070E-1,5.504831940E-1,1.414885270E0
4.568071167E1,-8.017347615E-2,5.437413543E-1,1.477809497E0
4.569070967E1,-1.060324219E-1,6.565832609E-1,1.369414397E0
4.570070667E1,-6.924850188E-2,7.345336622E-1,1.301579679E0
4.571070467E1,-5.190339446E-2,6.396979639E-1,1.180075123E0
4.572070267E1,-1.730979024E-1,5.529717690E-1,9.170755488E-1
4.573070067E1,-3.421034116E-1,6.468116865E-1,8.573123270E-1
4.574069867E1,-4.689010505E-1,7.213221708E-1,9.384243178E-1
4.575069667E1,-5.345846877E-1,7.350587422E-1,9.548345286E-1
4.576069467E1,-5.488235349E-1,8.288989520E-1,9.083906794E-1
4.577069267E1,-5.318677424E-1,9.333717388E-1,6.350590754E-1
4.578069067E1,-4.730082810E-1,9.244196516E-1,1.485947067E-1
4.579068867E1,-1.614889135E-1,7.302175400E-1,-4.510974848E-1
4.580068642E1,1.001083519E-1,5.251407766E-1,-1.257699249E0
4.581068442E1,3.989907534E-1,3.853560698E-1,-1.899694877E0
4.582068142E1,7.030193625E-1,2.837849638E-1,-2.283923019E0
4.583067942E1,8.614115907E-1,1.835929236E-1,-2.448722114E0
4.584067742E1,7.493994040E-1,4.203212500E-2,-2.554052687E0
4.585067542E1,3.243654444E-1,-9.366450101E-2,-2.374796351E0
4.586067342E1,-3.771789580E-1,-1.912480983E-1,-1.844491898E0
4.587067142E1,-1.079690928E0,-2.307197276E-1,-9.532692289E-1
4.588066942E1,-1.649036875E0,-4.137811393E-1,1.302432203E-1
4.589066742E1,-2.066532165E0,-7.365591377E-1,1.336143156E0
4.590066542E1,-2.244992111E0,-9.754102957E-1,2.078078223E0
4.591066342E1,-2.051767215E0,-1.183687240E0,2.322664915E0
4.592066142E1,-1.444892011E0,-1.494834542E0,2.303905878E0
4.593065942E1,-6.044448084E-1,-1.519180301E0,2.005251737E0
4.594065642E1,1.853290350E-1,-1.068267296E0,1.819575743E0
4.595065442E1,9.105891594E-1,-6.245525059E-1,1.546682096E0
4.596065242E1,1.078432461E0,-5.411723801E-1,9.758780730E-1
4.597065042E1,9.422738323E-1,-7.227088380E-1,5.102637058E-1
4.598064842E1,6.134497397E-1,-7.697008637E-1,5.394465744E-2
4.599064642E1,2.980186947E-1,-6.804822931E-1,-2.766586697E-1
4.600064442E1,2.372390807E-2,-7.574544552E-1,-7.630294830E-1
4.601064242E1,-2.206593738E-1,-1.078831753E0,-1.334615278E0
4.602064042E1,-3.251200276E-1,-1.275470107E0,-1.809925498E0
4.603063842E1,-2.943739790E-1,-1.183820264E0,-2.149773273E0
4.604063642E1,-1.556538308E-1,-9.420639172E-1,-2.213514941E0
4.605063442E1,1.581379473E-3,-5.334356368E-1,-2.079422498E0
4.606063242E1,1.493878084E-1,-1.139674956E-1,-1.919740886E0
4.607062942E1,3.120273077E-1,2.589185098E-1,-1.577843662E0
4.608062742E1,5.369420658E-1,5.174306381E-1,-1.264876122E0
4.609062542E1,7.205391555E-1,6.072283754E-1,-1.333646979E0
4.610062342E1,9.088019579E-1,6.274588645E-1,-1.634203804E0
4.611062142E1,1.019306221E0,6.019553563E-1,-1.939948863E0
4.612061942E1,1.062301090E0,5.615864718E-1,-2.231588100E0
4.613061742E1,1.109850282E0,3.755692926E-1,-2.679214677E0
4.614061542E1,1.254439134E0,1.204465029E-1,-3.145775709E0
4.615061342E1,1.353550609E0,4.937915146E-2,-3.283091721E0
4.616061142E1,1.241719978E0,4.526768178E-2,-3.047438990E0
4.617060942E1,9.627499044E-1,-2.024861544E-2,-2.819394071E0
4.618060742E1,7.140051113E-1,-1.499433669E-1,-2.475301217E0
4.619060542E1,5.304519488E-1,-5.047518280E-1,-2.329790332E0
4.620060342E1,3.754077633E-1,-1.008424552E0,-2.605859603E0
4.621060042E1,2.939272517E-1,-1.442115753E0,-2.783375807E0
4.622059842E1,3.138893536E-1,-1.963149153E0,-2.982403334E0
4.623059642E1,3.703048982E-1,-2.405520253E0,-3.449690005E0
4.624059442E1,4.991377701E-1,-2.568050044E0,-3.754073832E0
4.625059242E1,7.996925484E-1,-2.467945128E0,-4.033174884E0
4.626059042E1,1.046725715E0,-2.091443204E0,-4.177903996E0
4.627058842E1,1.081440635E0,-1.512882850E0,-3.786955065E0
4.628058642E1,8.956656763E-1,-1.115213714E0,-2.821871536E0
4.629058442E1,4.943104550E-1,-1.325100689E0,-1.820654554E0
4.630058242E1,8.071174890E-2,-1.882336540E0,-1.049474053E0
4.631058042E1,-1.360474589E-1,-2.306128989E0,-5.697638029E-1
4.632057842E1,-2.184656446E-1,-2.445663728E0,-6.935008264E-1
4.633057542E1,1.332146291E-1,-2.111840339E0,-8.845732158E-1
4.634057342E1,7.530663391E-1,-1.254490590E0,-5.797093320E-1
4.635057142E1,1.246878100E0,-4.410291642E-1,-3.431725019E-1
4.636056942E1,1.326159327E0,-1.887571844E-1,-4.688537246E-1
4.637056742E1,7.538891885E-1,-2.485236222E-1,-7.795975685E-2
4.638056542E1,1.591726121E-1,-5.306266344E-1,3.612696344E-1
4.639056342E1,-4.089836450E-1,-8.451752615E-1,9.676563030E-1
4.640056142E1,-7.808086000E-1,-8.434361534E-1,1.586996893E0
4.641055942E1,-1.039017623E0,-7.879846685E-1,1.470376516E0
4.642055742E1,-9.457187925E-1,-9.084672779E-1,1.064630036E0
4.643055542E1,-6.426388941E-1,-9.082504924E-1,7.002280480E-1
4.644055342E1,-6.710956116E-1,-5.272440201E-1,4.784811652E-1
4.645055142E1,-8.256068965E-1,-1.215036795E-1,5.717278826E-1
4.646054842E1,-8.601461070E-1,8.881920576E-3,9.001285636E-1
4.647054642E1,-7.813824311E-1,1.614262752E-1,1.545645384E0
4.648054442E1,-7.083690532E-1,1.689745921E-1,1.994540808E0
4.649054242E1,-5.602087216E-1,-2.383155531E-1,2.037580993E0
4.650054042E1,-3.043111027E-1,-6.275813636E-1,1.605430825E0
4.651053842E1,-1.027656191E-1,-9.070157066E-1,9.039403635E-1
4.652053642E1,-1.730004732E-2,-1.005960609E0,2.192664939E-1
4.653053442E1,3.055736627E-2,-8.484714101E-1,-2.545737362E-1
4.654053242E1,4.518472441E-3,-3.457489313E-1,-1.561645120E-1
4.655053042E1,-6.681752197E-2,1.708862662E-1,2.941102695E-1
4.656052842E1,-1.423484916E-1,2.440713329E-1,7.285069370E-1
4.657052642E1,-2.327352811E-1,-5.200879052E-3,1.207395068E0
4.658052442E1,-2.282107422E-1,-2.536375970E-1,1.741344091E0
4.659052142E1,-1.423748041E-1,-3.932762330E-1,2.123930919E0
4.660051942E1,-2.414192186E-1,-5.559511446E-1,2.403668733E0
4.661051742E1,-4.752946519E-1,-5.584202045E-1,2.870935523E0
4.662051542E1,-8.070169169E-1,-3.653379077E-1,3.347680065E0
4.663051342E1,-9.134362417E-1,-3.550831340E-3,3.609033063E0
4.664051142E1,-5.523559110E-1,3.709296001E-1,3.409373453E0
4.665050942E1,-5.422030981E-1,4.716332716E-1,3.015492727E0
4.666050742E1,-8.209499547E-1,7.151191521E-1,2.807351146E0
4.667050542E1,-1.000177055E0,1.001447801E0,2.442103066E0
4.668050342E1,-9.045454773E-1,8.879042284E-1,2.074910787E0
4.669050142E1,-7.003335902E-1,6.792153476E-1,1.702630261E0
4.670049942E1,-5.176043735E-1,6.775219209E-1,1.263457587E0
4.671049742E1,-3.645907798E-1,8.301598310E-1,9.802354181E-1
4.672049542E1,-1.608068724E-1,9.334637593E-1,8.377908128E-1
4.673049242E1,1.463773694E-1,7.605135722E-1,8.298654968E-1
4.674049042E1,3.632934653E-1,4.072636134E-1,5.153665709E-1
4.675048842E1,2.697381245E-1,2.547392855E-1,1.087231278E-1
4.676048642E1,-1.610516880E-2,4.466804981E-1,-9.849693239E-2
4.677048442E1,-2.285122940E-1,5.939879403E-1,-2.522845513E-1
4.678048242E1,-2.146022796E-1,3.258527568E-1,-2.946575689E-1
4.679048042E1,-1.618362016E-1,9.749771632E-2,-3.138428682E-1
4.680047900E1,-1.088566636E-1,-5.920746217E-2,-5.085422856E-1
4.681047700E1,-1.491834847E-1,-2.095017351E-1,-5.719933462E-1
4.682047500E1,-2.522580926E-1,-1.649529868E-1,-1.161958694E-1
4.683047300E1,-3.214294112E-1,4.365114592E-2,8.068795073E-1
4.684047100E1,-5.995387021E-1,-4.783402473E-2,1.387979307E0
4.685046900E1,-1.098161771E0,-2.552099498E-1,2.131818228E0
4.686046700E1,-1.374202975E0,-2.199140000E-1,2.537457120E0
4.687046400E1,-1.465531221E0,-6.313801534E-2,2.240857106E0
4.688046200E1,-1.578460543E0,1.541970336E-1,1.688018653E0
4.689046000E1,-1.519192288E0,4.735225436E-1,9.910597837E-1
4.690045800E1,-1.037992606E0,5.921231901E-1,3.477795231E-1
4.691045600E1,-5.802523921E-1,2.847432128E-1,-9.968684077E-2
4.692045400E1,-3.882220826E-1,3.474156071E-2,-4.238406891E-1
4.693045200E1,-2.516355103E-1,3.366982089E-1,-5.534214199E-1
4.694045000E1,-2.643153436E-1,4.822555063E-1,-4.859509832E-1
4.695044800E1,-3.986223789E-1,4.921950420E-1,-2.032866383E-1
4.696044600E1,-3.961729802E-1,6.983548193E-1,7.452042460E-1
4.697044400E1,-2.472153077E-1,8.631624663E-1,1.731821315E0
4.698044200E1,-1.517082028E-1,9.968211915E-1,2.713413287E0
4.699044000E1,-4.138878509E-2,8.249660417E-1,3.330677531E0
4.700043800E1,2.266205370E-1,5.673399858E-1,3.171688229E0
4.701043500E1,3.754191653E-1,3.784301890E-1,2.246789106E0
4.702043300E1,1.805433083E-1,2.283210901E-1,1.246359159E0
4.703043100E1,-3.891935974E-2,1.120450407E-1,6.131086278E-1
4.704042900E1,-1.711310452E-1,8.361591473E-3,5.112372673E-1
4.705042700E1,-1.251453254E-1,9.823782764E-2,4.165796167E-1
4.706042500E1,3.345598456E-1,1.096941311E-1,1.242446787E0
4.707042300E1,1.902293672E-1,-6.718799790E-2,6.169169194E-1
4.708042100E1,3.282661951E-1,2.190732434E-3,6.871928501E-1
4.709041900E1,4.491088468E-1,2.303165621E-1,8.125401968E-1
4.710041700E1,5.677906600E-1,5.184146514E-1,6.379715735E-1
4.711041500E1,6.724333084E-1,3.723335896E-1,7.678516817E-1
4.712041300E1,6.859658119E-1,-1.061778349E-1,1.063552394E0
4.713041100E1,8.087649420E-1,-1.642912282E-3,9.963743180E-1
4.714040900E1,9.113960020E-1,4.282583336E-1,8.664690667E-1
4.715040600E1,8.851414190E-1,3.588303953E-1,6.104908293E-1
4.716040400E1,7.652787606E-1,-5.850811690E-2,1.864735544E-2
4.717040200E1,5.454567812E-1,1.221437668E-1,-1.098311167E0
4.718040000E1,3.559526150E-1,7.693281037E-1,-3.538139666E0
4.719039800E1,-1.322384365E-1,9.518053785E-2,-4.879969239E0
4.720039600E1,-5.962737630E-1,2.868753634E-2,-3.210152383E0
4.721039400E1,-4.809638929E-1,-4.596608783E-1,8.391181308E-1
4.722039200E1,6.847279564E-2,-3.377144185E-1,5.059474667E0
4.723039000E1,6.459843054E-2,5.772400528E-1,3.722016472E0
4.724038800E1,-5.119770862E-2,9.413143042E-1,1.557034591E0
4.725038600E1,2.322766218E-1,2.459425150E-1,1.117309356E0
4.726038400E1,4.575390700E-1,-7.198599283E-1,1.769710103E0
4.727038200E1,1.063807333E-1,-1.083705261E0,1.622916339E0
4.728038000E1,-3.298205312E-1,-8.951738524E-1,1.461611540E0
4.729037700E1,-9.176728418E-1,-4.309495877E-1,2.173889530E0
4.730037500E1,-1.567675500E0,-4.647147730E-3,-9.502801323E-1
4.731037300E1,-7.646310353E-1,-4.208157051E-1,-2.008109856E0
4.732037100E1,-2.347683397E-1,-8.218645323E-1,-1.018081521E0
4.733036900E1,-2.969121091E-1,-4.066934368E-1,-4.827946562E-1
4.734036700E1,-5.882918751E-1,-3.626808599E-2,-3.161297143E-1
4.735036500E1,-6.510417815E-1,-6.400844648E-2,-1.003937691E-1
4.736036300E1,-5.079143677E-1,-2.763109796E-1,3.012368560E-2
4.737036100E1,-4.506946848E-1,-2.176835795E-1,3.287626237E-1
4.738035900E1,-3.347384050E-1,-4.001220435E-2,8.213899577E-1
4.739035700E1,-2.550163704E-1,-1.235618994E-1,9.426676422E-1
4.740035500E1,-2.435409904E-1,-2.511282644E-1,7.512719017E-1
4.741035300E1,-3.182810511E-1,8.325777277E-2,8.756877869E-1
4.742035100E1,-2.841134311E-1,4.649151132E-1,1.112783611E0
4.743034800E1,-2.881990269E-2,4.013531747E-1,1.164965333E0
4.744034600E1,-1.982030690E-2,2.266070884E-1,1.022457578E0
4.745034400E1,-3.926443318E-1,2.656928746E-1,6.893007714E-1
4.746034200E1,-7.932544716E-1,4.339174882E-1,5.453230262E-1
4.747034000E1,-9.330345737E-1,2.742725672E-1,3.939111310E-1
4.748033800E1,-9.215546621E-1,8.348998033E-2,2.666611004E-1
4.749033600E1,-9.240040608E-1,7.931967303E-2,3.237059516E-1
4.750033400E1,-8.095227411E-1,2.007860765E-2,2.653764671E-1
4.751033200E1,-4.024347635E-1,-5.751876801E-2,5.170692801E-3
4.752033000E1,-2.091716415E-1,2.655490331E-1,4.579556841E-1
4.753032800E1,8.413324714E-2,4.657150123E-1,8.130904198E-1
4.754032600E1,3.544241528E-1,1.601544327E-1,6.306309789E-1
4.755032400E1,3.055178949E-1,1.529625037E-1,4.661412013E-1
4.756032200E1,7.047429755E-2,4.054517806E-1,2.844676262E-1
4.757031900E1,-1.946565134E-1,5.065133748E-1,2.490639049E-1
4.758031700E1,-2.475992505E-1,3.053237674E-1,5.288981974E-2
4.759031500E1,-3.322385010E-1,8.885801665E-2,-1.517791003E-1
4.760031300E1,-5.478545417E-1,-9.485207051E-3,-1.015515178E-1
4.761031100E1,-7.554748803E-1,4.007842407E-2,1.577333200E-1
4.762030900E1,-6.558539669E-1,3.441890404E-2,2.800798756E-1
4.763030700E1,-3.542196099E-1,-1.039541388E-1,1.315529966E-1
4.764030500E1,-2.153578861E-1,-7.397480629E-2,2.144244146E-1
4.765030300E1,-1.175175595E-1,-6.412692569E-2,1.841674125E-1
4.766030100E1,1.656330911E-1,-9.466188982E-2,1.582899749E-2
4.767029900E1,4.317682344E-1,-1.041707781E-1,-1.496396041E-1
4.768029700E1,4.951459856E-1,-3.370364338E-2,-1.103989398E-1
4.769029500E1,4.404329675E-1,-1.986357629E-2,-1.944731301E-1
4.770029300E1,1.775691951E-1,-1.620764856E-1,-5.370772827E-1
4.771029100E1,-2.705489141E-1,-1.437895379E-1,-8.265489560E-1
4.772028800E1,-6.535708485E-1,-2.088890018E-1,-7.829994786E-1
4.773028600E1,-5.853647590E-1,-3.554179602E-1,-5.701029414E-1
4.774028400E1,2.990653463E-2,-2.175429540E-1,-5.218154651E-1
4.775028200E1,2.156543764E-1,-1.268612639E-1,-5.140994793E-1
4.776028000E1,5.306487076E-2,-1.828992976E-1,-1.353244507E-1
4.777027800E1,-1.274046895E-1,-3.170799599E-1,3.782283139E-1
4.778027600E1,1.007606819E-2,-2.172437958E-2,7.981958073E-1
4.779027400E1,2.947717358E-1,2.108163902E-1,6.022965413E-1
4.780027192E1,4.758472138E-1,-1.713036843E-2,1.135809946E-1
4.781026992E1,4.597749721E-1,-6.518147103E-2,-5.455452204E-3
4.782026792E1,3.682554491E-1,-4.683305450E-2,1.583835304E-2
4.783026592E1,4.147366474E-1,-1.376960814E-2,-1.419499308E-1
4.784026392E1,5.050048663E-1,1.099668306E-1,4.882074237E-2
4.785026192E1,4.635654297E-1,2.578397716E-1,-4.628363550E-2
4.786025992E1,4.608665011E-1,1.575016972E-1,-3.012041116E-1
4.787025692E1,4.122826441E-1,6.313801534E-2,-6.883219475E-1
4.788025492E1,2.690947115E-1,-7.172611333E-2,-6.744599533E-1
4.789025292E1,-4.320288375E-3,1.971800986E-1,5.683879530E-1
4.790025092E1,1.064758236E-1,5.140177645E-1,1.057726813E0
4.791024892E1,4.004746306E-1,3.911513183E-1,1.427248623E0
4.792024692E1,1.396904936E-1,4.011291533E-1,1.185173310E0
4.793024492E1,-2.692810915E-2,3.302789529E-1,7.169271111E-1
4.794024292E1,-6.908700909E-2,2.192869592E-1,3.251110375E-1
4.795024092E1,-1.907647894E-1,3.106418100E-1,3.179031748E-1
4.796023892E1,-2.519160305E-1,5.724799807E-1,7.392079264E-1
4.797023692E1,-5.322877552E-2,4.962059762E-1,7.423689312E-1
4.798023492E1,4.085610375E-2,2.977149318E-1,5.519397354E-1
4.799023292E1,-7.586389549E-2,3.173934437E-1,2.830987930E-1
4.800023092E1,-1.924276644E-1,4.066770646E-1,3.556188852E-1
4.801022892E1,-2.504933298E-1,5.302910042E-1,5.027880406E-1
4.802022592E1,-2.107354794E-1,5.265183806E-1,4.903077435E-1
4.803022392E1,-2.581669964E-1,4.981414045E-1,5.095351428E-1
4.804022192E1,-2.763441626E-1,5.539659418E-1,5.262143254E-1
4.805021992E1,-3.549581132E-1,5.633339122E-1,6.237341881E-1
4.806021792E1,-4.052097058E-1,6.627525119E-1,6.728016829E-1
4.807021592E1,-3.381764216E-1,7.684001505E-1,7.276462269E-1
4.808021392E1,-3.555688184E-1,9.272741892E-1,8.826179069E-1
4.809021192E1,-2.506402411E-1,9.765453134E-1,7.799109793E-1
4.810020992E1,-7.529127035E-2,9.547646543E-1,7.217972571E-1
4.811020792E1,9.485408049E-2,8.892187556E-1,4.595069504E-1
4.812020592E1,3.010119575E-1,7.364345920E-1,8.042201936E-2
4.813020392E1,3.947359539E-1,6.875949193E-1,-2.023803198E-1
4.814020192E1,4.124831305E-1,5.749136650E-1,-5.207676440E-1
4.815019992E1,3.256230343E-1,4.409253761E-1,-6.107954693E-1
4.816019792E1,1.631812805E-1,3.754159494E-1,-5.414995319E-1
4.817019592E1,-1.951380316E-2,3.558260228E-1,-4.311783600E-1
4.818019292E1,-2.754535220E-1,2.932422504E-1,-1.547676122E-1
4.819019092E1,-5.111668449E-1,2.725387216E-1,2.437253970E-1
4.820018892E1,-6.778034643E-1,3.103228444E-1,7.163657784E-1
4.821018692E1,-6.807164741E-1,3.925004902E-1,1.038221086E0
4.822018492E1,-6.999928437E-1,3.555122466E-1,1.059068749E0
4.823018292E1,-8.021226512E-1,3.799619403E-1,1.010985925E0
4.824018092E1,-8.050140993E-1,4.404271203E-1,8.464090240E-1
4.825017892E1,-7.553238029E-1,4.578195901E-1,7.752337915E-1
4.826017692E1,-7.518380584E-1,6.788754782E-1,1.003502074E0
4.827017492E1,-8.773404294E-1,1.115601749E0,1.735222641E0
4.828017292E1,-8.543203068E-1,1.498318459E0,2.700169929E0
4.829017092E1,-6.833705983E-1,1.624938306E0,3.353126162E0
4.830016892E1,-6.729321489E-1,1.571284548E0,3.315997512E0
4.831016692E1,-8.682400422E-1,1.427242776E0,3.110985360E0
4.832016492E1,-1.126447457E0,1.398538209E0,2.683450400E0
4.833016292E1,-1.312781775E0,1.415398363E0,2.337807450E0
4.834015992E1,-1.428556060E0,1.417744266E0,2.199367018E0
4.835015792E1,-1.536299926E0,1.453632283E0,2.164386050E0
4.836015592E1,-1.627195039E0,1.463663182E0,2.507320570E0
4.837015392E1,-1.689896779E0,1.603256100E0,2.966285484E0
4.838015192E1,-1.726828232E0,1.791917244E0,3.771070518E0
4.839014992E1,-1.649220916E0,2.057957808E0,4.156376302E0
4.840014792E1,-1.491064257E0,1.818654514E0,3.783001177E0
4.841014592E1,-1.356532543E0,1.409417539E0,3.443647492E0
4.842014392E1,-1.291675081E0,1.199882127E0,2.893126291E0
4.843014192E1,-1.347255789E0,9.856245044E-1,2.547228402E0
4.844013992E1,-1.443853253E0,7.005050598E-1,2.541014566E0
4.845013792E1,-1.691799755E0,4.363482122E-1,2.466591790E0
4.846013592E1,-1.757184929E0,-6.554458313E-2,2.203076491E0
4.847013392E1,-1.627114640E0,-3.264004947E-1,1.989275390E0
4.848013192E1,-1.557483949E0,-3.128731075E-1,2.292660513E0
4.849012992E1,-1.284209063E0,-7.206751764E-2,3.328497689E0
4.850012692E1,-9.968461883E-1,1.298999157E-1,3.671380169E0
4.851012492E1,-6.783758336E-1,-3.221225256E-1,3.285547552E0
4.852012292E1,-4.348359396E-1,-1.120015886E0,2.846749100E0
4.853012092E1,-4.192433158E-1,-1.281602082E0,2.532256606E0
4.854011892E1,-2.782267468E-1,-1.166439708E0,1.794245020E0
4.855011692E1,2.441848420E-1,-1.112035752E0,1.329231747E0
4.856011492E1,6.646560730E-1,-1.293234241E0,5.860582387E-1
4.857011292E1,1.704605304E0,-2.394247260E0,-4.170444703E-1
4.858011092E1,2.742026637E0,-2.036340506E0,-4.105388582E-2
4.859010892E1,2.227489640E0,-1.044295174E0,2.852844822E-1
4.860010692E1,1.859519096E0,-7.034899172E-1,1.043651980E-1
4.861010492E1,1.553644814E0,-4.780110490E-1,1.240440023E-1
4.862010292E1,8.714769146E-1,-5.822958478E-1,1.810140091E-1
4.863010092E1,4.559103280E-2,-9.578166085E-1,6.332183719E-2
4.864009892E1,-6.068836820E-1,-1.337354699E0,-9.624692380E-2
4.865009692E1,-1.015238459E0,-1.411410270E0,1.428164881E-1
4.866009392E1,-8.774846363E-1,-1.342428035E0,9.385956413E-1
4.867009192E1,-1.290904418E-1,-1.437887047E0,1.774635213E0
4.868008992E1,6.998240054E-1,-1.641571881E0,1.977590314E0
4.869008792E1,1.410502928E0,-1.748691117E0,1.779894199E0
4.870008592E1,2.070542040E0,-1.855244343E0,1.405450203E0
4.871008392E1,2.484786571E0,-2.140187933E0,1.379706666E0
4.872008192E1,2.389730725E0,-2.394532166E0,1.233805772E0
4.873007992E1,1.934772031E0,-2.598087484E0,7.932391226E-1
4.874007792E1,1.474273100E0,-2.675820953E0,2.971128148E-1
4.875007592E1,1.023452481E0,-2.734515889E0,-8.554944277E-2
4.876007392E1,5.230623838E-1,-2.646725793E0,-2.606478238E-1
4.877007192E1,5.032793529E-2,-2.356623205E0,-7.112494648E-1
4.878006992E1,-1.487313853E-1,-1.969124131E0,-1.066734449E0
4.879006792E1,-1.555705811E-1,-1.449835247E0,-1.137417346E0
4.880006650E1,3.022694743E-1,-1.240498203E0,-8.932241714E-1
4.881006450E1,8.198461466E-1,-1.436402439E0,-2.026188862E-1
4.882006150E1,1.146379081E0,-1.688910061E0,1.284773612E-1
4.883005950E1,1.344831241E0,-1.994634363E0,-2.814218116E-1
4.884005750E1,1.266426073E0,-2.078375554E0,-7.423011035E-1
4.885005550E1,8.815333946E-1,-1.854555249E0,-1.011670049E0
4.886005350E1,2.675649337E-1,-1.483021705E0,-7.880339313E-1
4.887005150E1,-9.698001847E-2,-1.144351559E0,-1.994590509E-1
4.888004950E1,1.647146031E-2,-9.416221601E-1,-6.610978961E-2
4.889004750E1,3.852264078E-1,-7.823182780E-1,3.308997810E-2
4.890004550E1,1.089770724E0,-6.804644591E-1,-3.526075691E-1
4.891004350E1,1.726803527E0,-7.129358017E-1,-1.058139626E0
4.892004150E1,2.012728718E0,-8.075256246E-1,-1.474819230E0
4.893003950E1,1.880561618E0,-8.319424278E-1,-2.187003080E0
4.894003750E1,1.349438847E0,-9.768463719E-1,-2.856485884E0
4.895003550E1,9.780188848E-1,-8.378334975E-1,-3.112408572E0
4.896003350E1,6.826490519E-1,-1.269824036E0,-2.459190969E0
4.897003150E1,-8.742099032E-3,-1.640177904E0,-1.670374680E0
4.898002950E1,-4.738739978E-1,-1.347415418E0,-1.523016075E0
4.899002650E1,-2.466943207E-1,-1.164754248E0,-1.277748182E0
4.900002450E1,3.513021782E-2,-1.239065927E0,-4.813515633E-1
4.901002250E1,-8.667634740E-2,-1.197701554E0,-2.984968507E-1
4.902002050E1,-5.375652328E-2,-1.247208175E0,-3.764671326E-1
4.903001850E1,1.845071357E-1,-1.576022839E0,-4.413718110E-1
4.904001650E1,4.382067132E-1,-1.880962152E0,-8.525433379E-1
4.905001450E1,5.788704027E-1,-1.945666856E0,-1.416889696E0
4.906001250E1,3.355228820E-1,-1.550476938E0,-1.381602334E0
4.907001050E1,1.237450634E-1,-1.124621884E0,-1.660336765E0
4.908000850E1,-4.069223553E-2,-1.040177565E0,-1.630766226E0
4.909000650E1,-4.511740834E-2,-1.238466588E0,-1.453242420E0
4.910000450E1,-1.460384502E-1,-1.298598184E0,-1.179630734E0
4.911000250E1,-3.610044631E-1,-1.087575679E0,-9.165229869E-1
4.912000050E1,-6.043850206E-1,-9.398843676E-1,-8.657890356E-1
4.912999850E1,-6.529515553E-1,-8.699364656E-1,-1.043998720E0
4.913999650E1,-5.055292153E-1,-7.284426177E-1,-1.200617561E0
4.914999450E1,-4.672338997E-1,-4.082198524E-1,-1.162161008E0
4.915999150E1,-6.599588585E-1,-8.070911765E-2,-1.130103648E0
4.916998950E1,-6.029697020E-1,6.221437454E-4,-1.028884252E0
4.917998750E1,-1.639173353E-1,-1.684021497E-1,-1.158104210E0
4.918998550E1,1.901752804E-1,-2.528628409E-1,-1.568228500E0
4.919998350E1,2.196214199E-1,-2.183093047E-1,-1.730005755E0
4.920998150E1,-5.898671150E-2,-4.801441133E-2,-1.629740040E0
4.921997950E1,-6.310657194E-1,2.336728638E-1,-8.800392848E-1
4.922997750E1,-1.176790742E0,1.963986182E-1,-1.574228328E-1
4.923997550E1,-1.473098980E0,-2.470536321E-2,3.235217643E-1
4.924997350E1,-1.435856017E0,-2.819816825E-1,3.004767179E-1
4.925997150E1,-1.168245328E0,-2.398767596E-1,1.950344628E-1
4.926996950E1,-6.487854141E-1,-6.429013610E-4,3.269026244E-1
4.927996750E1,-1.355428442E-1,1.649587244E-1,2.363093734E-1
4.928996550E1,6.020673305E-2,3.160408366E-1,-4.047442675E-2
4.929996350E1,-7.756857812E-2,4.341376358E-1,-1.157795477E-1
4.930996150E1,-1.978522360E-1,3.790527713E-1,-2.079076928E-1
4.931995950E1,-3.197693136E-1,2.203882822E-1,-2.686403829E-1
4.932995650E1,-4.078698966E-1,1.698101592E-1,-3.666993588E-1
4.933995450E1,-4.350383994E-1,5.177212447E-2,-2.468144810E-1
4.934995250E1,-2.392397055E-1,1.822401702E-2,-9.805780649E-3
4.935995050E1,-1.103495309E-1,1.335015813E-1,5.173084313E-1
