"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.158157013E1,-5.063670044E0,-9.142987061E-1,9.501341858E0
4.159156813E1,-4.572691040E0,-4.147874451E-1,1.046219376E1
4.160156612E1,-4.477339325E0,6.080355835E-1,1.109043732E1
4.161156413E1,-4.046086121E0,1.277892609E0,1.127305756E1
4.162156213E1,-3.024759979E0,1.534159698E0,1.099538498E1
4.163156013E1,-3.730691986E0,2.535427551E0,9.977801056E0
4.164155713E1,-4.144730988E0,2.267484741E0,8.216413879E0
4.165155513E1,-3.376378784E0,1.047821045E0,6.325396271E0
4.166155312E1,-2.119891663E0,3.608995056E-1,6.792574768E0
4.167155113E1,-4.242178345E-1,-2.967878265E0,9.968969421E0
4.168154913E1,2.889291687E0,-8.063132629E0,1.810994019E1
4.169154713E1,1.512005768E0,-5.758525085E0,1.288146286E1
4.170154513E1,-1.379980316E0,-7.424560547E-2,7.971672821E0
4.171154312E1,-1.924398193E0,2.107018433E0,8.156388702E0
4.172154113E1,-8.205935669E-1,2.046993256E0,1.041444305E1
4.173153913E1,-1.127156067E-1,1.497935028E0,1.142918289E1
4.174153613E1,1.369651794E-1,1.505569153E0,1.048749115E1
4.175153413E1,1.044677582E0,2.661465454E-1,8.555608521E0
4.176153213E1,1.728605347E0,5.683680725E-1,6.810537415E0
4.177153012E1,1.328637085E0,7.614665222E-1,6.885232086E0
4.178152813E1,4.373904419E-1,1.111289062E0,7.144193573E0
4.179152562E1,-7.593708801E-1,1.999841309E0,7.737859039E0
4.180152363E1,-1.617835693E0,2.239193573E0,8.978179779E0
4.181152163E1,-2.449805603E0,1.763931885E0,1.028481262E1
4.182151963E1,-2.808160400E0,1.319506073E0,1.136900803E1
4.183151763E1,-2.887495422E0,1.354533234E0,1.174173294E1
4.184151463E1,-2.786156158E0,1.693129120E0,1.162841858E1
4.185151262E1,-1.986519012E0,1.726509705E0,1.095871124E1
4.186151063E1,-1.017883301E0,1.651665344E0,1.029199768E1
4.187150863E1,-4.297563171E-1,1.608105927E0,9.993518372E0
4.188150663E1,-2.182461548E-1,1.896556091E0,1.004456223E1
4.189150463E1,-2.872526550E-1,2.183808746E0,9.874964905E0
4.190150262E1,-5.405259705E-1,2.134112091E0,9.868528290E0
4.191150063E1,-8.062234497E-1,1.933978271E0,9.848470001E0
4.192149863E1,-1.081650696E0,1.656006317E0,9.619745636E0
4.193149663E1,-1.433119812E0,1.370849304E0,9.519903259E0
4.194149363E1,-1.778751068E0,1.211131439E0,9.667346649E0
4.195149163E1,-2.026186523E0,1.085392914E0,9.735754395E0
4.196148962E1,-2.204615479E0,1.035995636E0,9.877659302E0
4.197148763E1,-2.320175171E0,1.270557861E0,1.016386414E1
4.198148563E1,-2.293680267E0,1.605860596E0,1.018497025E1
4.199148363E1,-2.103725281E0,1.871408386E0,9.947713623E0
4.200148163E1,-1.999691620E0,2.053579559E0,9.912237396E0
4.201147962E1,-1.887724457E0,2.095193024E0,9.592801666E0
4.202147763E1,-1.680405579E0,2.059567108E0,9.243577881E0
4.203147463E1,-1.478026428E0,2.168540497E0,9.113049316E0
4.204147263E1,-1.355581055E0,2.410287781E0,8.973240051E0
4.205147063E1,-1.371747437E0,2.528242493E0,8.649014282E0
4.206146863E1,-1.522933044E0,2.600542145E0,8.357570343E0
4.207146662E1,-1.666185150E0,2.784958649E0,8.617429962E0
4.208146463E1,-1.701062622E0,3.074007568E0,9.291029205E0
4.209146263E1,-1.601519623E0,3.223696289E0,9.464668121E0
4.210146063E1,-1.424288177E0,3.155438232E0,9.861492920E0
4.211145863E1,-1.326391754E0,3.145858154E0,1.028735733E1
4.212145662E1,-1.254092102E0,3.174448700E0,1.028825546E1
4.213145362E1,-9.880952454E-1,3.108136597E0,1.025682083E1
4.214145163E1,-6.971003723E-1,3.160377960E0,1.034858002E1
4.215144963E1,-4.685256958E-1,3.235671387E0,1.014111145E1
4.216144763E1,-3.065625000E-1,3.005899200E0,9.910441132E0
4.217144563E1,-3.438349915E-1,2.744393005E0,9.795929260E0
4.218144362E1,-4.923262024E-1,2.600093079E0,9.598190460E0
4.219144163E1,-6.280938721E-1,2.440524902E0,9.499545593E0
4.220143963E1,-7.626640320E-1,2.322869568E0,9.453591156E0
4.221143763E1,-8.837622070E-1,2.219434662E0,9.413025513E0
4.222143563E1,-1.043929138E0,2.171983337E0,9.583221588E0
4.223143263E1,-1.107696533E0,2.270478516E0,9.836644592E0
4.224143062E1,-1.073866882E0,2.305954742E0,9.871971130E0
4.225142863E1,-1.012045441E0,2.328408051E0,1.002076172E1
4.226142663E1,-8.939410400E-1,2.474204865E0,1.013347733E1
4.227142463E1,-7.758366394E-1,2.468367004E0,9.919721832E0
4.228142263E1,-9.116043091E-1,2.354154510E0,9.475595398E0
4.229142062E1,-1.233435059E0,2.403851166E0,9.143136749E0
4.230141863E1,-1.724863129E0,2.435884552E0,8.805588684E0
4.231141663E1,-2.111209717E0,2.290686493E0,8.539891205E0
4.232141463E1,-2.321522369E0,2.172731781E0,8.484656067E0
4.233141163E1,-2.411335602E0,2.166744232E0,8.648565216E0
4.234140963E1,-2.358645172E0,2.171683960E0,8.841663666E0
4.235140762E1,-2.112556915E0,2.171085205E0,9.098080444E0
4.236140563E1,-1.831142120E0,2.252216492E0,9.664951630E0
4.237140363E1,-1.620829468E0,2.397115173E0,9.999356232E0
4.238140163E1,-1.591340790E0,2.472109222E0,9.965526581E0
4.239139963E1,-1.627415771E0,2.561772766E0,9.935139771E0
4.240139762E1,-1.714534607E0,2.727029114E0,9.651030579E0
4.241139563E1,-1.708397369E0,2.891686707E0,9.312584381E0
4.242139263E1,-1.509011993E0,3.035986633E0,9.137149200E0
4.243139063E1,-1.319805450E0,3.125051422E0,8.937314758E0
4.244138863E1,-1.234333191E0,3.154240723E0,8.803043976E0
4.245138663E1,-1.273252258E0,3.135379944E0,8.736282806E0
4.246138462E1,-1.467997284E0,3.060685272E0,8.734785919E0
4.247138263E1,-1.652264099E0,3.069067841E0,9.044192505E0
4.248138063E1,-1.642234955E0,3.179837494E0,9.323212280E0
4.249137863E1,-1.451082458E0,3.237018585E0,9.476194153E0
4.250137663E1,-1.143771515E0,3.253933411E0,9.619895325E0
4.251137462E1,-8.584648132E-1,3.289709015E0,9.608518982E0
4.252137263E1,-6.954537964E-1,3.333717499E0,9.391170959E0
4.253136963E1,-6.098318481E-1,3.410807190E0,9.038803711E0
4.254136763E1,-5.954617310E-1,3.529360657E0,8.789272614E0
4.255136563E1,-6.665638733E-1,3.599265289E0,8.705596619E0
4.256136363E1,-7.050338745E-1,3.583398285E0,8.864116974E0
4.257136162E1,-7.702981567E-1,3.581452332E0,9.273515625E0
4.258135963E1,-9.515711975E-1,3.587589569E0,9.558522949E0
4.259135763E1,-1.185983734E0,3.481460266E0,9.814041595E0
4.260135563E1,-1.459614716E0,3.339854736E0,9.998009033E0
4.261135363E1,-1.720671844E0,3.181633759E0,9.924811249E0
4.262135162E1,-1.953138428E0,3.072510681E0,9.827663269E0
4.263134863E1,-2.134860535E0,3.044668579E0,9.679621124E0
4.264134663E1,-2.223027191E0,3.031645660E0,9.446256409E0
4.265134463E1,-2.156116333E0,3.018023987E0,9.258397064E0
4.266134263E1,-2.100731506E0,3.045417023E0,9.141639862E0
4.267134063E1,-2.068847809E0,3.034789124E0,9.025481415E0
4.268133862E1,-2.034868469E0,2.993025970E0,8.937913513E0
4.269133663E1,-2.003134460E0,2.975362701E0,8.898695068E0
4.270133463E1,-1.893262939E0,3.031346283E0,9.278455353E0
4.271133263E1,-1.830992432E0,3.021317139E0,9.677525482E0
4.272133063E1,-1.912572784E0,2.815046082E0,9.645043030E0
4.273132763E1,-1.979783020E0,2.658621368E0,9.587562561E0
4.274132563E1,-2.065854034E0,2.761607208E0,9.520801392E0
4.275132363E1,-2.105072479E0,2.891537018E0,9.254654846E0
4.276132163E1,-1.992506561E0,2.857258301E0,8.950038300E0
4.277131963E1,-1.902393951E0,2.855012970E0,8.875643005E0
4.278131763E1,-1.812131653E0,2.967429199E0,8.882678375E0
4.279131600E1,-1.740879822E0,2.958896942E0,8.770561523E0
4.280131400E1,-1.684896240E0,2.880160675E0,8.784632263E0
4.281131200E1,-1.687141571E0,2.870580597E0,8.881031799E0
4.282131000E1,-1.709145813E0,2.901117096E0,9.128916321E0
4.283130700E1,-1.789229279E0,2.914888458E0,9.365424500E0
4.284130500E1,-1.882185974E0,2.941383362E0,9.593849487E0
4.285130300E1,-1.821562042E0,2.971021729E0,9.824220428E0
4.286130100E1,-1.652264099E0,3.022514648E0,9.889035645E0
4.287129900E1,-1.448687439E0,3.003953247E0,9.693242798E0
4.288129700E1,-1.399589539E0,2.989283752E0,9.487420807E0
4.289129500E1,-1.475182343E0,3.090772705E0,9.250014496E0
4.290129300E1,-1.560055847E0,3.123554535E0,9.028026123E0
4.291129100E1,-1.512903900E0,3.020419006E0,8.950187988E0
4.292128900E1,-1.445543976E0,2.961441650E0,8.895551605E0
4.293128600E1,-1.514700165E0,3.033142548E0,9.148375854E0
4.294128400E1,-1.563798065E0,3.140918427E0,9.437424774E0
4.295128200E1,-1.633253632E0,3.130889282E0,9.689949646E0
4.296128000E1,-1.653311920E0,3.002456360E0,9.945168915E0
4.297127800E1,-1.724264374E0,2.915786591E0,1.008153534E1
4.298127600E1,-1.847308502E0,2.877166901E0,9.982291718E0
4.299127400E1,-1.978286133E0,2.853815460E0,9.636660461E0
4.300127200E1,-1.953288116E0,2.873574371E0,9.240284729E0
4.301127000E1,-1.913021851E0,2.957998810E0,8.852590942E0
4.302126800E1,-1.957479401E0,3.067870331E0,8.672964478E0
4.303126500E1,-1.985920258E0,3.094065857E0,8.625363464E0
4.304126300E1,-1.983225861E0,3.033142548E0,8.813073120E0
4.305126100E1,-1.947450256E0,2.988235931E0,9.180558929E0
4.306125900E1,-1.952090607E0,2.987337799E0,9.401649170E0
4.307125700E1,-1.800156555E0,3.004552002E0,9.473799133E0
4.308125500E1,-1.685494995E0,3.049757996E0,9.526938629E0
4.309125300E1,-1.660946045E0,3.147654419E0,9.512269135E0
4.310125100E1,-1.696272583E0,3.161425781E0,9.347910919E0
4.311124900E1,-1.688638458E0,3.093916168E0,9.151519318E0
4.312124700E1,-1.703307953E0,3.089275818E0,9.013955383E0
4.313124500E1,-1.704655151E0,3.127147064E0,8.868607635E0
4.314124200E1,-1.668131104E0,3.134930878E0,8.761131134E0
4.315124000E1,-1.539099426E0,3.130140839E0,8.764723663E0
4.316123800E1,-1.427281952E0,3.147804108E0,8.730594635E0
4.317123600E1,-1.454225922E0,3.145259399E0,8.819060669E0
4.318123400E1,-1.549727325E0,3.117267609E0,9.087751923E0
4.319123200E1,-1.612746277E0,3.062032471E0,9.325307922E0
4.320123000E1,-1.635498962E0,2.995121613E0,9.510772247E0
4.321122800E1,-1.747166748E0,3.016976166E0,9.625284119E0
4.322122600E1,-1.853595428E0,3.061134338E0,9.568402405E0
4.323122400E1,-1.866019592E0,3.093766479E0,9.406439209E0
4.324122100E1,-1.800156555E0,3.094365234E0,9.264534302E0
4.325121900E1,-1.769320679E0,3.104394379E0,9.266330566E0
4.326121700E1,-1.776805115E0,3.135230255E0,9.279203796E0
4.327121500E1,-1.792672119E0,3.091820526E0,9.402397614E0
4.328121300E1,-1.783541107E0,3.034789124E0,9.781259766E0
4.329121100E1,-1.792672119E0,3.044069824E0,9.825567627E0
4.330120900E1,-1.809586945E0,3.065625000E0,9.680219879E0
4.331120700E1,-1.686093750E0,3.102149048E0,9.719138947E0
4.332120500E1,-1.654808807E0,3.096460876E0,9.693392487E0
4.333120300E1,-1.680704956E0,3.140319672E0,9.462572479E0
4.334120000E1,-1.657802582E0,3.109483795E0,9.349258118E0
4.335119800E1,-1.640438690E0,3.058589630E0,9.256002045E0
4.336119600E1,-1.684147797E0,3.044518890E0,9.289682007E0
4.337119400E1,-1.721270599E0,3.024011536E0,9.469458160E0
4.338119200E1,-1.770069122E0,3.001707916E0,9.386081543E0
4.339119000E1,-1.730401611E0,2.940036163E0,9.239236908E0
4.340118800E1,-1.676363983E0,2.937042389E0,9.196875000E0
4.341118600E1,-1.757644958E0,2.981799316E0,9.201665039E0
4.342118400E1,-1.823058929E0,3.002007294E0,9.214837646E0
4.343118200E1,-1.833986206E0,2.968177643E0,9.169032898E0
4.344118000E1,-1.746867371E0,2.981050873E0,9.169781342E0
4.345117700E1,-1.631607056E0,3.040177917E0,9.175170135E0
4.346117500E1,-1.489103394E0,3.111130371E0,9.181906128E0
4.347117300E1,-1.375489655E0,3.151696014E0,9.160051575E0
4.348117100E1,-1.388512573E0,3.166964264E0,9.123826904E0
4.349116900E1,-1.512305145E0,3.153043213E0,9.126820679E0
4.350116700E1,-1.663939819E0,3.106639709E0,9.054521027E0
4.351116500E1,-1.750310211E0,3.022364960E0,8.975485382E0
4.352116300E1,-1.801803131E0,2.983296204E0,8.939560089E0
4.353116100E1,-1.781595154E0,3.005599823E0,9.043144684E0
4.354115900E1,-1.718276825E0,3.029550018E0,9.352700958E0
4.355115700E1,-1.746717682E0,2.979853363E0,9.438771973E0
4.356115400E1,-1.695224762E0,2.923869781E0,9.579778748E0
4.357115200E1,-1.687440948E0,2.941982117E0,9.637857971E0
4.358115000E1,-1.725162506E0,3.007994843E0,9.488318939E0
4.359114800E1,-1.678908691E0,3.085084534E0,9.399403839E0
4.360114600E1,-1.568438416E0,3.127596130E0,9.364825745E0
4.361114400E1,-1.468745728E0,3.160078583E0,9.257947998E0
4.362114200E1,-1.369202728E0,3.160377960E0,9.208850098E0
4.363114000E1,-1.330882416E0,3.133583679E0,9.168883209E0
4.364113800E1,-1.407223663E0,3.070415039E0,9.122180328E0
4.365113600E1,-1.522633667E0,3.045866089E0,9.262139282E0
4.366113300E1,-1.666334839E0,3.037932587E0,9.461674347E0
4.367113100E1,-1.813628540E0,3.012036438E0,9.472751312E0
4.368112900E1,-1.840572510E0,2.978057098E0,9.475296021E0
4.369112700E1,-1.809287567E0,2.980302429E0,9.405391388E0
4.370112500E1,-1.786385193E0,3.023113403E0,9.317524109E0
4.371112300E1,-1.796414337E0,3.083887024E0,9.203161926E0
4.372112100E1,-1.799857178E0,3.146007843E0,9.093290405E0
4.373111900E1,-1.711540833E0,3.201692047E0,9.047485657E0
4.374111700E1,-1.607956238E0,3.237467651E0,9.065747681E0
4.375111500E1,-1.508413239E0,3.277284851E0,9.180858307E0
4.376111300E1,-1.487157440E0,3.290307770E0,9.378896484E0
4.377111000E1,-1.475631409E0,3.268453217E0,9.468859406E0
4.378110800E1,-1.490001526E0,3.241359558E0,9.466614075E0
4.379110604E1,-1.474583588E0,3.210224304E0,9.494156799E0
4.380110404E1,-1.504521332E0,3.153043213E0,9.425749054E0
4.381110204E1,-1.503323822E0,3.122806091E0,9.375902710E0
4.382110004E1,-1.540296936E0,3.124452667E0,9.331594849E0
4.383109804E1,-1.567091217E0,3.157683563E0,9.203311615E0
4.384109604E1,-1.565444641E0,3.132835236E0,9.088799744E0
4.385109404E1,-1.563498688E0,3.115321655E0,9.086255035E0
4.386109204E1,-1.577719116E0,3.144960022E0,9.101074219E0
4.387109004E1,-1.561552734E0,3.133433990E0,9.066795502E0
4.388108704E1,-1.603615265E0,3.091521149E0,9.035360870E0
4.389108504E1,-1.628762970E0,3.072959747E0,9.034313049E0
4.390108304E1,-1.673669586E0,3.056793365E0,9.055868225E0
4.391108104E1,-1.654659119E0,3.031046906E0,9.139544220E0
4.392107904E1,-1.570534058E0,3.020419006E0,9.195976868E0
4.393107704E1,-1.583706665E0,3.081791382E0,9.349108429E0
4.394107504E1,-1.453926544E0,3.113375702E0,9.403595123E0
4.395107304E1,-1.380279694E0,3.085832977E0,9.446855164E0
4.396107104E1,-1.377884674E0,3.062631226E0,9.552535400E0
4.397106904E1,-1.465751953E0,3.046315155E0,9.549691315E0
4.398106704E1,-1.564396820E0,3.014730835E0,9.581575012E0
4.399106404E1,-1.543141022E0,2.978655853E0,9.643246765E0
4.400106204E1,-1.519340515E0,2.939437408E0,9.539961548E0
4.401106004E1,-1.527723083E0,2.973566437E0,9.448801117E0
4.402105804E1,-1.487157440E0,3.075354767E0,9.389374695E0
4.403105604E1,-1.416354675E0,3.136128387E0,9.433532867E0
4.404105404E1,-1.301842804E0,3.189716949E0,9.521998901E0
4.405105204E1,-1.283580780E0,3.234324188E0,9.492959290E0
4.406105004E1,-1.200503540E0,3.245251465E0,9.464219055E0
4.407104804E1,-1.083446960E0,3.215014343E0,9.497300262E0
4.408104604E1,-1.097817078E0,3.223995667E0,9.489217072E0
4.409104304E1,-1.243913269E0,3.250640259E0,9.389823761E0
4.410104104E1,-1.321901093E0,3.212020569E0,9.292975159E0
4.411103904E1,-1.340462494E0,3.162323914E0,9.217831421E0
4.412103704E1,-1.339414673E0,3.159030762E0,9.168434143E0
4.413103504E1,-1.336271210E0,3.192561035E0,9.288933563E0
4.414103304E1,-1.326691132E0,3.204835510E0,9.347761230E0
4.415103104E1,-1.287322998E0,3.138972473E0,9.311536560E0
4.416102904E1,-1.226699066E0,3.126398621E0,9.442813568E0
4.417102704E1,-1.194665680E0,3.190315704E0,9.464368744E0
4.418102504E1,-1.197210388E0,3.275488586E0,9.287885742E0
4.419102304E1,-1.225351868E0,3.293451233E0,9.125772858E0
4.420102004E1,-1.334474945E0,3.330124969E0,9.065448303E0
4.421101804E1,-1.437460785E0,3.411555634E0,9.186845856E0
4.422101604E1,-1.494192810E0,3.401077423E0,9.272767181E0
4.423101404E1,-1.553319855E0,3.291954346E0,9.187893677E0
4.424101204E1,-1.526375885E0,3.240910492E0,9.228010254E0
4.425101004E1,-1.434017944E0,3.272943878E0,9.457932129E0
4.426100804E1,-1.387614441E0,3.256927185E0,9.449100494E0
4.427100604E1,-1.359922028E0,3.194656677E0,9.358239441E0
4.428100404E1,-1.332229614E0,3.156486053E0,9.454189911E0
4.429100204E1,-1.423090668E0,3.123554535E0,9.504784698E0
4.430100004E1,-1.504820709E0,3.094664612E0,9.456584930E0
4.431099704E1,-1.567839661E0,3.028651886E0,9.358389130E0
4.432099504E1,-1.597627716E0,3.020119629E0,9.419312439E0
4.433099304E1,-1.647923126E0,3.042123871E0,9.471104736E0
4.434099104E1,-1.727557526E0,3.026556244E0,9.469907227E0
4.435098904E1,-1.800455933E0,3.042123871E0,9.376950531E0
4.436098704E1,-1.902693329E0,3.048111420E0,9.251511383E0
4.437098504E1,-2.003733215E0,3.089275818E0,9.285490723E0
4.438098304E1,-2.087109833E0,3.165617065E0,9.368418274E0
4.439098104E1,-2.121687927E0,3.213517456E0,9.418563995E0
4.440097904E1,-2.015708313E0,3.244503021E0,9.554780731E0
4.441097704E1,-1.822759552E0,3.346890106E0,9.754914551E0
4.442097404E1,-1.711391144E0,3.434907074E0,9.662855988E0
4.443097204E1,-1.641486511E0,3.514092407E0,9.486522675E0
4.444097004E1,-1.522783356E0,3.571123810E0,9.392518158E0
4.445096804E1,-1.413360901E0,3.621119843E0,9.258546753E0
4.446096604E1,-1.391206970E0,3.655847626E0,9.099727020E0
4.447096404E1,-1.334924011E0,3.725003815E0,9.039701843E0
4.448096204E1,-1.291963348E0,3.813619537E0,9.024732971E0
4.449096004E1,-1.231339417E0,3.906576233E0,9.052275696E0
4.450095804E1,-1.203796692E0,3.935765533E0,9.024283905E0
4.451095604E1,-1.251846771E0,3.896247711E0,9.002579041E0
4.452095404E1,-1.291364594E0,3.819457397E0,9.053323517E0
4.453095204E1,-1.374142456E0,3.757037201E0,9.075776825E0
4.454094904E1,-1.457968140E0,3.735781403E0,9.103469238E0
4.455094704E1,-1.532812500E0,3.752546539E0,9.045539703E0
4.456094504E1,-1.588197327E0,3.738176422E0,9.046737213E0
4.457094304E1,-1.647324371E0,3.746409302E0,9.118887177E0
4.458094104E1,-1.675316162E0,3.716471558E0,9.098379822E0
4.459093904E1,-1.822609863E0,3.680845642E0,9.028774567E0
4.460093704E1,-1.970652008E0,3.691323853E0,9.058412933E0
4.461093504E1,-2.032922516E0,3.684288483E0,9.063053284E0
4.462093304E1,-2.000589752E0,3.632496185E0,9.038204956E0
4.463093104E1,-1.886676636E0,3.587739258E0,9.012159119E0
4.464092804E1,-1.748963013E0,3.572321320E0,8.932225342E0
4.465092604E1,-1.596579895E0,3.516337738E0,8.916058960E0
4.466092404E1,-1.525777130E0,3.541186066E0,8.920100555E0
4.467092204E1,-1.475332031E0,3.636837158E0,8.879534912E0
4.468092004E1,-1.507664795E0,3.710484009E0,8.995992737E0
4.469091804E1,-1.571432190E0,3.727099457E0,9.044641571E0
4.470091604E1,-1.624721375E0,3.666774902E0,8.980874176E0
4.471091404E1,-1.656006317E0,3.620670776E0,8.993897095E0
4.472091204E1,-1.661395111E0,3.620670776E0,9.026529236E0
4.473091004E1,-1.727856903E0,3.597019958E0,8.906927948E0
4.474090804E1,-1.716181183E0,3.612886963E0,8.872050476E0
4.475090604E1,-1.634451141E0,3.671864319E0,8.946296082E0
4.476090304E1,-1.664837952E0,3.698508911E0,9.011859741E0
4.477090104E1,-1.712289276E0,3.740421753E0,9.045689392E0
4.478089904E1,-1.699715424E0,3.781137085E0,9.127120056E0
4.479089667E1,-1.711690521E0,3.753444672E0,9.159153442E0
4.480089467E1,-1.682800598E0,3.642824707E0,9.039252777E0
4.481089267E1,-1.645528107E0,3.529959412E0,8.873996429E0
4.482089067E1,-1.645827484E0,3.497327271E0,8.835975494E0
4.483088867E1,-1.657802582E0,3.582799530E0,8.971593475E0
4.484088667E1,-1.676214294E0,3.637884979E0,8.844058685E0
4.485088467E1,-1.648970947E0,3.516038361E0,8.553512878E0
4.486088267E1,-1.514550476E0,3.367547150E0,8.337212677E0
4.487087967E1,-1.551373901E0,3.390449524E0,8.243956604E0
4.488087767E1,-1.683099976E0,3.505111084E0,8.163873138E0
4.489087567E1,-1.791624298E0,3.495381317E0,8.098309479E0
4.490087367E1,-1.838177490E0,3.454516296E0,8.126151581E0
4.491087167E1,-1.963017883E0,3.480861511E0,8.184829559E0
4.492086967E1,-2.057621155E0,3.576063538E0,8.329877930E0
4.493086767E1,-2.070644073E0,3.654201050E0,8.315208435E0
4.494086567E1,-1.982028351E0,3.695066071E0,8.169561310E0
4.495086367E1,-1.907183990E0,3.673810272E0,8.041876831E0
4.496086167E1,-2.094893646E0,3.680246887E0,8.013136597E0
4.497085967E1,-2.435734863E0,3.807931366E0,8.203690338E0
4.498085667E1,-2.606380005E0,4.025878143E0,8.613987122E0
4.499085467E1,-2.541864166E0,4.112996979E0,9.082363129E0
4.500085267E1,-2.287692719E0,4.045936432E0,9.378597107E0
4.501085067E1,-1.931882629E0,3.905977478E0,9.502389679E0
4.502084867E1,-1.700613556E0,3.863166504E0,9.524842987E0
4.503084667E1,-1.520088959E0,3.956871643E0,9.408235474E0
4.504084467E1,-1.352587280E0,3.984863434E0,9.294172668E0
4.505084267E1,-1.269060974E0,4.033212891E0,9.248068542E0
4.506084067E1,-1.308279419E0,4.187392273E0,9.319769440E0
4.507083867E1,-1.417402496E0,4.365072784E0,9.447154541E0
4.508083667E1,-1.517394562E0,4.432283020E0,9.501341858E0
4.509083467E1,-1.515448608E0,4.370760956E0,9.596843262E0
4.510083167E1,-1.424437866E0,4.338128815E0,9.577084351E0
4.511082967E1,-1.449435883E0,4.339476013E0,9.464817810E0
4.512082767E1,-1.545835419E0,4.354444885E0,9.413773956E0
4.513082567E1,-1.573078766E0,4.371509399E0,9.344767456E0
4.514082367E1,-1.523531799E0,4.278403015E0,9.364825745E0
4.515082167E1,-1.517693939E0,4.199067993E0,9.376800842E0
4.516081967E1,-1.556163940E0,4.217779083E0,9.346863098E0
4.517081767E1,-1.643432465E0,4.201612701E0,9.411528625E0
4.518081567E1,-1.860630798E0,4.152514801E0,9.547296295E0
4.519081367E1,-2.053579559E0,4.058959351E0,9.565558319E0
4.520081167E1,-2.070793762E0,3.938160553E0,9.487869873E0
4.521080967E1,-1.941013641E0,3.822451172E0,9.383087769E0
4.522080667E1,-1.760489044E0,3.823648682E0,9.423952789E0
4.523080467E1,-1.552122345E0,3.911815338E0,9.276958466E0
4.524080267E1,-1.440753937E0,3.900438995E0,9.007967834E0
4.525080067E1,-1.382525024E0,3.896247711E0,8.898096313E0
4.526079867E1,-1.421444092E0,3.892355804E0,8.696764984E0
4.527079667E1,-1.463955688E0,3.866609344E0,8.474926300E0
4.528079467E1,-1.520388336E0,3.885619812E0,8.394992523E0
4.529079267E1,-1.641187134E0,3.943549347E0,8.437354431E0
4.530079067E1,-1.736688538E0,3.987258453E0,8.420589294E0
4.531078867E1,-1.666185150E0,3.980971527E0,8.390801239E0
4.532078667E1,-1.463356934E0,3.991300049E0,8.412805481E0
4.533078467E1,-1.250649261E0,4.053420868E0,8.482859802E0
4.534078167E1,-1.057700500E0,4.136498108E0,8.473579102E0
4.535077967E1,-9.607022095E-1,4.166884918E0,8.359216919E0
4.536077767E1,-7.762857056E-1,4.218677216E0,8.324638824E0
4.537077567E1,-5.674699402E-1,4.302652588E0,8.264763336E0
4.538077367E1,-4.161346436E-1,4.264931030E0,8.151149597E0
4.539077167E1,-3.378474426E-1,4.180356903E0,8.186027069E0
4.540076967E1,-2.595602417E-1,4.212240601E0,8.371641083E0
4.541076767E1,-2.347119141E-1,4.281995544E0,8.448581085E0
4.542076567E1,-3.591032410E-1,4.170776825E0,8.465645599E0
4.543076367E1,-4.983137512E-1,4.072880402E0,8.679401093E0
4.544076167E1,-6.860234070E-1,4.094136200E0,9.003776550E0
4.545075967E1,-9.392967224E-1,4.126918030E0,9.066795502E0
4.546075667E1,-1.156794434E0,4.023034058E0,8.971593475E0
4.547075467E1,-1.216819611E0,3.947590942E0,9.071286163E0
4.548075267E1,-1.177451477E0,4.088448029E0,9.113348694E0
4.549075067E1,-1.086590424E0,4.251159668E0,8.934620361E0
4.550074867E1,-9.985734558E-1,4.239783325E0,8.844807129E0
4.551074667E1,-1.003064117E0,4.280947723E0,8.761131134E0
4.552074467E1,-1.021326141E0,4.348607025E0,8.725954285E0
4.553074267E1,-9.852511597E-1,4.320914612E0,8.671317902E0
4.554074067E1,-9.951306152E-1,4.213288422E0,8.651409302E0
4.555073867E1,-1.072220306E0,4.162993011E0,8.698710938E0
4.556073667E1,-1.092727661E0,4.145329742E0,8.634644165E0
4.557073467E1,-9.630972290E-1,4.125121765E0,8.533304901E0
4.558073167E1,-7.604187012E-1,4.223766632E0,8.406219177E0
4.559072967E1,-5.777984619E-1,4.330644379E0,8.352929993E0
4.560072767E1,-3.752696228E-1,4.386328583E0,8.467142487E0
4.561072567E1,-2.380050659E-1,4.503385162E0,8.700956268E0
4.562072367E1,-4.138893127E-1,4.642745361E0,8.977131958E0
4.563072167E1,-6.623725891E-1,4.706512756E0,9.444460144E0
4.564071967E1,-6.947053528E-1,4.656367035E0,9.919422455E0
4.565071767E1,-6.494993591E-1,4.580175476E0,1.016146912E1
4.566071567E1,-5.345384216E-1,4.494403839E0,1.033376083E1
4.567071367E1,-4.408332825E-1,4.448299713E0,1.047446823E1
4.568071167E1,-4.429289246E-1,4.527934113E0,1.039169037E1
4.569070967E1,-4.343966675E-1,4.651576996E0,1.031130753E1
4.570070667E1,-3.890409851E-1,4.623734894E0,1.022314087E1
4.571070467E1,-4.614903259E-1,4.492008820E0,9.996661835E0
4.572070267E1,-6.451583862E-1,4.523144073E0,9.828112335E0
4.573070067E1,-8.075706482E-1,4.617148590E0,9.901010742E0
4.574069867E1,-9.159452820E-1,4.624333649E0,9.947114868E0
4.575069667E1,-9.862989807E-1,4.676425323E0,9.940378876E0
4.576069467E1,-1.012793884E0,4.793631592E0,9.763746185E0
4.577069267E1,-1.048719177E0,4.851411438E0,9.321416016E0
