Time (s),Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),X (hPa),X (rad/s),Y (rad/s),Z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),X (µT),Y (µT),Z (µT),Distance (cm)
2023-06-10 19:38:36.400,21.45172431097561,-2.57254003377105,1.6513253578701999,3.9217127446494997,1011.958694,-0.0498490843932,-0.0036710925409,0.0009823498544499997,,,,,,,,19.350134469,-18.393112946,-10.484368898,
2023-06-10 19:38:36.500,21.55091485,-2.5726995457840003,1.7173343999865,3.95377478228705,,-0.035362738742,-0.02091178223623,-0.0091598416689,,,,,,,,19.524162674000003,-18.338233186000004,-10.467895508,
2023-06-10 19:38:36.600,21.650892149999997,-2.6281781324495,1.6365961924891501,4.002962057303501,,0.0055031756401,0.0074835512787,-0.029646386020999997,,,,,,,,19.33993797,-18.308364488000002,-10.499047852,
2023-06-10 19:38:36.700,21.750869462,-2.6163606464074998,1.5217594351337,4.0336495899310005,,-0.012919499353,0.0251998354684,-0.0199281273884,,,,,,,,19.391027452,-18.274908064,-10.700524902,
2023-06-10 19:38:36.800,21.851531325609756,-2.6043499392695,1.5590574496604002,3.91782177334305,,-0.011269089485,0.01452801022685,0.0039251284435999996,52.351174,4.915771562,2.12093854,-1.0,-1.0,9.938788907,9.938788907,19.458284757999998,-18.233477784,-10.792492675999998,
2023-06-10 19:38:36.900,21.95082419,-2.5451512955176,1.69565530709,3.94587101310715,,0.0099121568731,-0.0510449156623,0.00434183194298,,,,,,,,19.400268934000003,-18.108787536,-10.685729982000002,
2023-06-10 19:38:37.000,22.05080149,-2.677576111965,1.673089732491,4.2375046945,,0.06941406401507,-0.00862797191303,-0.0140177241989,,,,,,,,19.390914534,-18.251511764,-10.83684082,
2023-06-10 19:38:37.100,22.15077909,-2.6324839636675,1.66475499422275,4.132412746051,,0.26937181203,0.08941606283299999,-0.0046899468633,,,,,,,,19.160616875000002,-18.509466552,-10.666229249,
2023-06-10 19:38:37.200,22.25075639,-2.6372365513403,1.7056613109994,3.7120943904729997,,0.446329832441,0.28823162316,-0.0260105555396,,,,,,,,18.694052315,-18.9321373,-9.592620849400001,
2023-06-10 19:38:37.300,22.35073379,-2.8180413762185,1.7739058313405,3.121105370235,,-0.382022383812,0.26662119029000003,-0.23882691859,,,,,,,,18.959101484999998,-18.822209359000002,-9.1032348634,
2023-06-10 19:38:37.400,22.450346569512195,-3.054803704095,1.56681902918635,3.89650896472,1011.959381,-0.38815449029,0.134564821426,-0.173173490918,,,,,,,,19.90511608,-17.917265511,-9.6860595703,
2023-06-10 19:38:37.500,22.550688790000002,-3.139925101575,1.3257290746275001,3.4666190095491003,,-0.47015240191999996,0.004447523928,-0.054062542320000004,,,,,,,,20.51434002,-17.53747883,-10.050152588100001,
2023-06-10 19:38:37.600,22.65066629,-2.531653027375,1.0759482279975,3.257588271255,,-1.1413472175900001,0.270881818958,-0.314306812866,,,,,,,,21.439800832,-16.620527075000002,-10.995495607,
2023-06-10 19:38:37.700,22.750643804,-2.546566146168,0.3393886718625,3.702191545963,,-2.8371936678000003,1.63200902353,-1.6601733446,,,,,,,,25.23651104,-12.3519907001,-11.833197022,
2023-06-10 19:38:37.800,22.85062087,-4.3722872252375,-0.7679862041721,4.761884894495,,0.3294427863396,0.2562450543,-0.56067438942,,,,,,,,29.062771415999997,-6.7758407593,-11.739447021,
2023-06-10 19:38:37.900,22.95059847,-4.426450276225,-1.1771037505100002,3.8093018947700004,,1.1001131118,-0.40101692975000003,0.28027855754000003,,,,,,,,28.883417701000003,-6.513676834099999,-11.916503907000001,
2023-06-10 19:38:38.000,23.050576069999998,-4.659537775225,-0.665255207915,4.813298233795001,,2.5730760455999997,-2.0028277993,1.36817103021,,,,,,,,26.071541978,-9.8566120146,-13.311450196,
2023-06-10 19:38:38.100,23.15055367,-2.5802376006839998,0.510592458295,3.34575755904,,2.2962392449999998,-1.34040958889,1.30443130128,,,,,,,,20.226533892,-16.789652252,-12.51300049,
2023-06-10 19:38:38.200,23.25053147,-1.681379841714,1.9196480469650001,2.81022493527,,0.5385902449,-0.173713267601,0.51919531525,,,,,,,,16.79053879,-20.090875242,-9.820971679600001,
2023-06-10 19:38:38.300,23.351433208536587,-1.674927687756,2.594540182536,3.6446645919775,1011.960068,0.23290810921,0.15706769862,0.32812760695,,,,,,,,15.630239868,-21.199607086,-8.5735961916,
2023-06-10 19:38:38.400,23.45048677,-1.6664300314745,2.7550359903465003,3.708813868628,,-0.14745625333,0.33378783316,-0.020369468913,,,,,,,,15.441357041999998,-21.686764144,-7.698303222600001,
2023-06-10 19:38:38.500,23.55046457,-2.04437006309585,2.564114122818,3.7558671438331004,,-0.24966589472099998,0.259142500173,-0.170856081128,,,,,,,,16.00640812,-21.373742678,-7.7282226564,
2023-06-10 19:38:38.600,23.65044237,-2.300842945765,2.4289895153825,3.9346746769325,,0.07323765606140001,0.06762282186636001,0.055091156997,,,,,,,,16.253528214,-21.258312606,-7.8296264648000005,
2023-06-10 19:38:38.700,23.750419994,-2.1021862643944997,2.43243934327605,3.9301025343249996,,0.35981230662999997,0.100611728815,0.22738584875,,,,,,,,15.780120943,-21.833439637,-7.0234558107,
2023-06-10 19:38:38.800,23.85039795,-2.0814239418035,2.694706085777,3.5911277485585,,0.30331892521000003,0.082241260815,0.32696604133,,,,,,,,15.066200351,-22.574221611000002,-5.798754882900001,
2023-06-10 19:38:38.900,23.95037575,-1.957216144273,2.6984331594355,3.122214031517,,-0.154238440097,0.38720231355,0.33621341735,,,,,,,,14.281760788,-23.320683098,-4.917529297,
2023-06-10 19:38:39.000,24.050353649999998,-2.15733774327245,3.10689377102,3.5233292537625,,-0.26610175073,0.187843338592,-0.046460094303,,,,,,,,13.999083614,-23.761802671999998,-4.9662048343,
2023-06-10 19:38:39.100,24.15033145,-2.238000565615,2.75510185927895,3.428973524141,,-0.392449538399,-0.114781340948,-0.098537248004,,,,,,,,14.508571053,-23.517258642999998,-5.5871032713,
2023-06-10 19:38:39.200,24.250309350000002,-2.30084155701,2.59740932354845,3.7747571294414994,,-0.68891204596,-0.73523818851,0.013604227414420004,,,,,,,,15.128088568999999,-23.085911751999998,-7.2868530273,
2023-06-10 19:38:39.300,24.350061237804876,-1.6357699223946,2.10017835974645,4.029541891723,1011.960068,-0.84169495701,-0.70815245062,-0.097038987655,,,,,,,,15.767138384999999,-22.284682084,-10.1873718262,
2023-06-10 19:38:39.400,24.45026505,-1.619088064685,2.0511167851875003,4.9786406233100005,,-0.177981124069,-0.41205669045000004,0.12090615573800001,,,,,,,,16.114269447999998,-21.511027335,-12.782690431,
2023-06-10 19:38:39.500,24.55024305,-1.26811297965735,1.916673948391,4.52576713445,,0.29892751872,0.022481567982999995,0.126628471158,,,,,,,,15.541300584000002,-21.883921429999997,-12.928124997999998,
2023-06-10 19:38:39.600,24.65022085,-1.2888685632715,1.988073187641,4.294076915299899,,0.5037600904799999,0.80283330082,0.232614346601,,,,,,,,14.767490958,-22.613935087999998,-11.274035642000001,
2023-06-10 19:38:39.700,24.750199087000002,-1.6926103549448999,2.4116189431906503,3.8983160467220004,,0.44788191615999995,0.8663556336299999,0.21690225155,,,,,,,,14.157118603999999,-23.699217986,-8.8689331056,
2023-06-10 19:38:39.800,24.850177640000002,-2.0446915576833,2.57230365994795,3.6477263401735,,0.185239727422,0.25190629884,0.11742685883699999,,,,,,,,13.377490422,-24.469956206,-7.405078124799999,
2023-06-10 19:38:39.900,24.95015554,-2.2307658641386,2.576848203669,3.9581571534349997,,0.14586334675200002,0.56520996391,0.083035246653,,,,,,,,13.020065308,-24.578610992,-6.5610229492,
2023-06-10 19:38:40.000,25.05013344,-2.68922511042,2.7261097561101,3.3987540904005002,,-0.04254412278599999,0.8110755503,0.34633736834,,,,,,,,12.361563682,-25.009904478,-5.3647583008,
2023-06-10 19:38:40.100,25.15011144,-2.2844774954432,2.761777186755,3.2750032090935,,-0.025123949255,0.0692634246236,0.34114193619,,,,,,,,11.018470192,-25.640451050000003,-4.761645507999999,
2023-06-10 19:38:40.200,25.251155886585366,-2.222543670347,2.82255823337475,3.4169025906869996,1011.960831,-0.033312247604,-0.0218312782671,0.20106129571999998,,,,,,,,10.0574273103,-26.38921547,-4.479125976800001,
2023-06-10 19:38:40.300,25.35006744,-2.100548444632,2.94862733111295,3.47142430975869,,0.0008602347239999996,-0.115798658882,0.151609172118,,,,,,,,9.5469181058,-26.789465523,-4.4185913085,
2023-06-10 19:38:40.400,25.45004544,-1.9562763652444999,2.96715078410815,3.4407527985825,,0.00015697451329999956,-0.09419834520619999,-0.0244926671929,,,,,,,,9.407455349100001,-27.099641229999996,-4.236444091699999,
2023-06-10 19:38:40.500,25.55002324,-2.3053635597865,2.9907949944879997,3.4964634321535,,-0.07420332599,-0.28172321767,-0.153503007071,,,,,,,,9.965111255,-26.958110240000003,-4.5235351563,
2023-06-10 19:38:40.600,25.65000134,-2.20712286692,2.757729364122,3.7856573335059998,,-0.107036517185,-0.41583880186,-0.0833325492244,,,,,,,,10.650824547,-26.739991377000003,-5.0666870117,
2023-06-10 19:38:40.700,25.749979117,-1.7909993037761498,2.6980664221465,3.46874432627,,-0.10074362866922,-0.25260926932,0.0167943775421,,,,,,,,10.898314666000001,-26.566077803999995,-5.5242065429,
2023-06-10 19:38:40.800,25.849957028,-1.65609902467185,2.7779026965990004,3.777438721088,,-0.0818649823835,-0.128994360094,-0.07161474078499999,,,,,,,,11.097716713,-26.532616997,-5.9950744628,
2023-06-10 19:38:40.900,25.949935028,-1.8936538403635002,2.812520932211,4.22833658193,,0.224598479668,0.498303984482,-0.041012463481100006,,,,,,,,11.385231686000001,-26.613317297,-5.9193420413,
2023-06-10 19:38:41.000,26.049913029,-2.3624024759845,2.736901289627,3.3493384815170004,,-0.08675319142864,0.7087018042500001,-0.119649473583,,,,,,,,11.208498002,-26.416847994,-5.1656616212,
2023-06-10 19:38:41.100,26.149891028000003,-2.4102133602805003,2.7157425549915,2.904868435645,,-0.337845551784,0.14160593450599998,-0.1623290114,,,,,,,,11.680887792,-25.958292770000003,-5.107202148400001,
2023-06-10 19:38:41.200,26.249788288536585,-2.278927976131,2.5989250680744997,3.8372349211565,1011.960831,-0.237661404159,-0.113842051569,-0.38573413194,,,,,,,,12.895997048000002,-25.613350296,-6.1648681642,
2023-06-10 19:38:41.300,26.34984713,-2.5646408692527,2.2867589619315,3.9741041770149996,,-0.105291737618,-0.2713591665,-0.26734894364,,,,,,,,14.213888356000002,-24.760921478,-6.9955932616,
2023-06-10 19:38:41.400,26.449825227,-2.3896711854815,2.220005759399,3.7485923596635997,,-0.10849970402039999,-0.27886626125,-0.059626504779,,,,,,,,14.653771782000002,-24.437050629999998,-7.3466796876,
2023-06-10 19:38:41.500,26.549803228000002,-2.303799064085,2.273773743291,3.88467645137195,,0.0546034209869848,-0.15013878940699998,0.033220361730799994,,,,,,,,14.779408648,-24.249069214,-7.6470092774,
2023-06-10 19:38:41.600,26.649781229000002,-2.2499972394025,2.2590209988545,3.80257058019665,,0.07702871821900001,-0.019467497240000003,0.0007788536144299996,,,,,,,,14.792422296000002,-24.258854676,-7.4815673828,
2023-06-10 19:38:41.700,26.749759465,-2.3083383306405,2.2563001579301,3.8047186717795,,0.046129410339400004,-0.028609961080000003,-0.017558909998700002,,,,,,,,14.713640307,-24.345901108,-7.5136901857,
2023-06-10 19:38:41.800,26.849737549999997,-2.2572602414401,2.3017361955734996,3.7708401674729997,,-0.11321427933699998,0.006287137802000001,0.00996304114764,,,,,,,,14.726424312,-24.326909448,-7.662347411899999,
2023-06-10 19:38:41.900,26.949715750000003,-2.2403355781465,2.29258331512778,3.979780858655,,0.044315111445299996,-0.042660507696,-0.016491109689800002,,,,,,,,14.790164948000001,-24.287401772000003,-7.777972412,
2023-06-10 19:38:42.000,27.04969375,-2.2729441111054998,2.23960090468955,3.96530326950885,,0.0615793133114,-0.008295741118999998,0.0014423511457999996,,,,,,,,14.752513120999998,-24.224468232,-7.619934082,
2023-06-10 19:38:42.100,27.150882164634147,-2.2107316953475,2.33157097024,3.7133061674523,1011.963959,0.0351441056003,-0.0109929581224,0.033466693945100004,,,,,,,,14.464204977,-24.519085122,-7.3768249513,
2023-06-10 19:38:42.200,27.249649950000002,-2.2444647794645,2.3465808605115,3.7830688880618504,,-0.03901624455891001,-0.036439629271,0.009270107001600001,,,,,,,,14.560426904,-24.509454346000002,-7.485687256,
2023-06-10 19:38:42.300,27.34962815,-2.2914051449270003,2.30533894297265,3.942971320441,,-0.0266482082201,0.0027345798435999998,-0.038777018714,,,,,,,,14.535449695,-24.458282663,-7.6430786134,
2023-06-10 19:38:42.400,27.44960635,-2.23951484832955,2.2911343018429,3.9474041238170003,,0.004219477531000001,0.049790104851,-0.0270727124996,,,,,,,,14.842053128999998,-24.357125473,-7.645831298900001,
2023-06-10 19:38:42.500,27.54958455,-2.24062682782815,2.2866402489196,3.7892075581939997,,0.0020144566899000004,0.026546476875239,0.0097140040242,,,,,,,,14.64669533,-24.4435791,-7.5548706056,
2023-06-10 19:38:42.600,27.64956265,-2.2143688973254,2.2886131725756504,3.77708677716371,,-0.040159414617,-0.0188184482986,-0.0197033794147,,,,,,,,14.637328722000001,-24.371144484000002,-7.493945312399999,
2023-06-10 19:38:42.700,27.749540801000002,-2.3924445051315,2.26127751245195,3.9409874185765,,-0.0163906508141,0.006520015840099999,0.0087204548771,,,,,,,,14.6417305,-24.310466385999998,-7.5339355470000005,
2023-06-10 19:38:42.800,27.849519120000004,-2.2091174398529,2.266406353913,3.79658273901535,,-0.0005136607691000001,0.0030143904033000006,0.0020076989673,,,,,,,,14.542678259999999,-24.243585588000002,-7.5280639648,
2023-06-10 19:38:42.900,27.94949732,-2.2374531931540003,2.3173217588885,3.9177211429380003,,-0.0070402015002,0.012837882527,-0.00630235797694,,,,,,,,14.592854498,-24.227325057999998,-7.4939941406,
2023-06-10 19:38:43.000,28.04858603780488,-2.336357574093,2.20037762126965,3.81469536654445,,-0.006895092875399999,-0.01151270955045,-0.0030244148804999997,52.351174,4.915771562,2.11946094,-1.0,-1.0,9.938788907,9.938788907,14.706301306,-24.351268388,-7.376513671800001,
2023-06-10 19:38:43.100,28.149517574390245,-2.2785483894694503,2.26207415171495,3.8893005173245,1011.966782,-0.0239440752191,9.023114999999471e-07,0.009959904314419999,,,,,,,,14.871523665999998,-24.303253935999997,-7.505444335999999,
2023-06-10 19:38:43.200,28.24943192,-2.2141819910475,2.298389030108,3.884776672753,,-0.0149985159284,0.0034029971807,-0.0032748352734,,,,,,,,14.821848106,-24.312594033,-7.5305236819,
2023-06-10 19:38:43.300,28.349410119999998,-2.2632908696425,2.2505047193055,3.8513615601780997,,0.007147750770100001,0.008140033808699999,2.3206857000000053e-05,,,,,,,,14.940265751999998,-24.261180689,-7.5378784181,
2023-06-10 19:38:43.400,28.449388320000004,-2.3227747698715,2.2189526613390003,3.8401487348455,,-0.0212879306639,-0.0028692821969999996,-0.0027185080576,,,,,,,,14.862659073,-24.328849027,-7.581823730400001,
2023-06-10 19:38:43.500,28.54849225707317,-2.2842542924964997,2.191258654631035,3.7138348434085002,,-0.035074598156,-0.0021802585112,0.0107445610923,52.351174,4.915771562,2.087739229,-1.0,-1.0,9.938788907,9.938788907,14.896156598,-24.263758467,-7.5259033204,
2023-06-10 19:38:43.600,28.64934482,-2.3312360709539997,2.1453664462449398,3.8326015289479995,,-0.090801907706,-0.0226594673466,-0.023644767421999998,,,,,,,,15.110999584999998,-24.301048277,-7.656970214599999,
2023-06-10 19:38:43.700,28.749322786,-2.4194920729425,2.1666849852384997,4.07864569783,,-0.17467605173,0.175303629971,-0.084905264809,,,,,,,,15.596438315,-24.29529152,-7.7529479982,
2023-06-10 19:38:43.800,28.84930055,-2.4537174781225,2.0840878747095,4.0062541859725,,-0.098500421186,0.0722727453352,0.08965358881900001,,,,,,,,15.839682102000001,-24.276470565,-7.6686584471999995,
2023-06-10 19:38:43.900,28.94927875,-2.53984718378,1.6808240783950001,4.0789674408405,,-0.159271042055,0.0111670477313,0.071456556764,,,,,,,,15.606983565000002,-24.784021949,-7.5557678223,
2023-06-10 19:38:44.000,29.04925705,-2.565148144483,1.82143613704585,3.9089525120300004,,-0.21596942842,-0.0771171274103,0.31713972091000003,,,,,,,,15.227397632,-25.647118188,-7.633428954999999,
2023-06-10 19:38:44.100,29.14815331097561,-2.2635554708535,2.0667680711596,3.871804332475,1011.971588,-0.10279888027299999,-0.31869885326,0.58498049081,,,,,,,,13.700862691999998,-27.291007616,-7.7289428712,
2023-06-10 19:38:44.200,29.24921355,-1.765160355469955,1.9778798243754998,3.70529574508,,-0.28358017355,-0.262306509922,0.42471821306999996,,,,,,,,11.600496102,-29.292739486,-7.791943359399999,
2023-06-10 19:38:44.300,29.34919175,-1.8187874069185,2.0569637084865002,4.15917787865885,,-0.25943793953,0.0361924927674,0.14754048660799998,,,,,,,,10.439655114,-30.984966278,-8.1494506836,
2023-06-10 19:38:44.400,29.44917005,-2.012585753617,1.9029004810949999,4.5413739962370006,,-0.25299000591,0.12996992842,0.25679886043,,,,,,,,9.7910631176,-32.426338196,-8.5377319336,
2023-06-10 19:38:44.500,29.549148250000002,-1.375442116623,2.1832571639,4.1899061956654995,,-0.18427312895300002,0.24599941076,0.325189350547,,,,,,,,7.9249353408,-34.270555877999996,-8.625830078,
2023-06-10 19:38:44.600,29.64912655,-1.7225471343155,1.9749782313345001,3.882037047557,,-0.28704087288,0.26430930944000003,0.069252758104,,,,,,,,6.5192646028,-35.389910887999996,-9.0717651366,
2023-06-10 19:38:44.700,29.75019465365854,-2.07458759652735,1.8004004425565001,4.3803345728055,,-0.39622295499,0.18161765486,-0.0359167966064,52.351174,4.915771562,2.067692995,-1.0,-1.0,9.938788907,9.938788907,6.4600576401,-36.566571044,-10.194482423,
2023-06-10 19:38:44.800,29.849083278000002,-2.1002452226515,1.612080863653,4.654584277370001,,-0.24237193914000002,0.18527222424,0.055260838944,,,,,,,,6.3266065599,-37.671580124,-11.271472169,
2023-06-10 19:38:44.900,29.949061378,-1.8167644895095,1.51822070031763,4.26751187432045,,-0.13568212464,0.049986934287,0.11093209163,,,,,,,,5.3160005569,-38.696451567,-12.063305666000002,
2023-06-10 19:38:45.000,30.049249289512197,-1.87037204041765,1.5500431189366999,4.603318814133,1011.977081,-0.19346257748,-0.0349427660008,0.055724901516,,,,,,,,4.3500746728,-39.286184690000006,-12.928045653999998,
2023-06-10 19:38:45.100,30.149018079,-2.0706983356691695,1.67747477876,4.729576221325,,-0.0265565736204,0.052005847916000006,0.09875530153100001,,,,,,,,3.7773462297,-39.49462166,-13.76992798,
2023-06-10 19:38:45.200,30.248996377999998,-1.781486848805,1.560430375922,4.0726337659805,,0.020966006907,0.020083866641,0.0125143546606,,,,,,,,3.2275168418999995,-39.302731706,-13.870526123,
2023-06-10 19:38:45.300,30.348974679999998,-2.0385765980025,1.35288690615715,4.2624316379515,,-0.089772599937,-0.0392236178741,-0.097602595756,,,,,,,,3.758530998,-39.071732710000006,-14.176135252,
2023-06-10 19:38:45.400,30.448952876,-2.3134952824350004,1.2889118181029,4.463612021495,,-0.085209824524,0.023730672058000002,-0.0151173164145,,,,,,,,4.2598085403,-38.812375641,-14.532312012,
2023-06-10 19:38:45.500,30.548931277,-2.170006569218,1.4265614141005,4.2605181950739,,-0.041718195146199996,0.029588050953900002,0.036684054322999995,,,,,,,,4.1613141059,-38.677695846,-14.914208982,
2023-06-10 19:38:45.600,30.648909478,-2.0199962808585,1.4014518328730001,4.340557397199,,-0.077578867226,-0.018236710598,-0.0285015570241,,,,,,,,4.1327970504,-38.790844728,-15.22036133,
2023-06-10 19:38:45.700,30.748887828,-2.203883889498,1.2205580278986,4.52402624286,,-0.0413671336138,0.01885873503032,-0.0032025680884,,,,,,,,4.250267791800001,-38.9752388,-15.478527832000001,
2023-06-10 19:38:45.800,30.848866027999996,-2.080770793089902,1.2695687901287,4.32070519383983,,-0.037700687351,0.0127882803317,0.021708018704,,,,,,,,4.190410613999999,-38.928749846,-15.679492186,
2023-06-10 19:38:45.900,30.948844228000002,-2.0879907888846,1.328225031699,4.397633589456,,-0.061206579395,0.009533748728900001,-0.0060182455454,,,,,,,,4.0775981902,-39.074384306,-15.90715332,
2023-06-10 19:38:46.000,31.04788219292683,-2.10578038704275,1.2507621711505001,4.45915343185,1011.978149,-0.037216595933,0.025496046431,-0.00430068492456,,,,,,,,4.031195068600001,-38.996734618,-16.238342285999998,
2023-06-10 19:38:46.100,31.148800928000004,-2.091214855906625,1.2153911211021433,4.311372160433,,-0.01393335005396,0.022188998945800002,-0.00105114968023,,,,,,,,4.127894783,-39.06118927,-16.39420166,
2023-06-10 19:38:46.200,31.248779128000002,-2.0778122628574,1.2738622837235,4.421969554895,,-0.0323670427309,-0.01693638381461,-0.0203042686917,,,,,,,,4.1335272788,-38.973338317,-16.526470947,
2023-06-10 19:38:46.300,31.348757528,-2.21342903053,1.1147982105629999,4.354373870815,,-0.0141172534781,0.00236014178843,-0.015328854555509999,,,,,,,,4.3586012839,-38.813523103,-16.489678957000002,
2023-06-10 19:38:46.400,31.448736028999996,-2.1779739121414,1.21762593429525,4.482410088922,,-0.039194589573,0.0043167140787,0.0220252484071,,,,,,,,4.2300930024,-38.860698698,-16.716394044,
2023-06-10 19:38:46.500,31.548714229,-2.0527891766476,1.2456799467850999,4.337300439582849,,0.0016942619810400004,0.0092092503797,-0.0060424831699,,,,,,,,3.9949122429,-38.801857375,-16.738745118,
2023-06-10 19:38:46.600,31.648692628,-2.1855764912125,1.13538841299285,4.41613640171375,,-0.0070699057548600005,-0.0083118870857,-0.0124835251824,,,,,,,,4.179001808200001,-38.759885405,-16.773400877,
2023-06-10 19:38:46.700,31.748671079,-2.1637094980385,1.1787395820863,4.51270515632,,0.0202433259233,0.00759594980609,0.014873405405400001,,,,,,,,4.1071750641,-38.813390732,-16.765466307,
2023-06-10 19:38:46.800,31.848649478,-2.03889518355165,1.272323559742,4.2454479322805,,0.024508166034299998,0.0348055138248,0.0071848706818,,,,,,,,4.1496284487,-38.718864057000005,-16.59039917,
2023-06-10 19:38:46.900,31.9489794602439,-2.1018613930265,1.2088262109880001,4.377761710088,1011.979065,0.01757630296,-0.03010619804136,-0.062478075177000006,,,,,,,,4.4576004028,-38.602826689,-16.448846434,
2023-06-10 19:38:47.000,32.048606277,-2.299597313375,1.0767476812235,4.449223076253,,0.012682472401620001,0.0038596036382000003,-0.0019259186935000005,,,,,,,,4.6482828141,-38.626771165,-16.438507081,
2023-06-10 19:38:47.100,32.148584678999995,-1.9432513707864998,1.378948326423,4.29172186140097,,0.01876936555,-0.0211623815349,0.0031505236418,,,,,,,,4.613125038200001,-38.629273986,-16.346374512,
2023-06-10 19:38:47.200,32.248563078000004,-1.53708280927,1.6994290051149998,4.548293649645,,0.075709927087,-0.090531682221,-0.171808108697,,,,,,,,5.2966344834,-38.398267364000006,-16.035375976,
2023-06-10 19:38:47.300,32.348541378,-1.72230424091,1.37067883590415,4.623549624825,,0.19524063468,-0.18782403989000002,-0.2831483841,,,,,,,,7.3852109908,-37.732389067999996,-15.075170898,
2023-06-10 19:38:47.400,32.448519778000005,-1.6589538255249998,1.17877470198605,4.66506918289,,0.2767550677,-0.23106673807,-0.22096631526000002,,,,,,,,9.917954635000001,-36.018411256,-14.20534668,
2023-06-10 19:38:47.500,32.548498279,-1.210956578235,1.453666591578,4.4495238861175,,0.31233761906,-0.41415382325000005,-0.27917325348,,,,,,,,11.527006342,-33.462223056,-13.799279786,
2023-06-10 19:38:47.600,32.64847648,-1.041228645575,1.6140350470535,4.77381046625,,0.44973407686,-0.60032544732,-0.39579728543,,,,,,,,12.918282891999999,-30.331695173999996,-14.407360837999999,
2023-06-10 19:38:47.700,32.748454851999995,-0.97610653821,1.45245168641395,5.12460066228,,0.43153751194000006,-0.5706289649,-0.54469357728,,,,,,,,13.013707160000001,-26.554190826000003,-15.943774412,
2023-06-10 19:38:47.800,32.84843325,-0.67870764852,1.7043220063226048,4.93245703357,,0.51659121215,-0.50212836862,-0.55092955828,,,,,,,,11.536076928,-23.392011833,-18.242822267,
2023-06-10 19:38:47.900,32.94762018902439,-0.970933163150495,1.6370444691935,4.3888192626755,1011.982727,0.71405184268,-0.54970358013,-0.64460706116,,,,,,,,9.0306030274,-22.295376968,-20.131378173999998,
2023-06-10 19:38:48.000,33.04839005,-1.4005558275717,1.653487658245,4.690945772552,,0.46431144476,-0.4745562464,-0.7799168169599999,,,,,,,,6.7673321725,-22.690363313,-21.529663086,
2023-06-10 19:38:48.100,33.14836835,-1.254202292899,1.823641180575,4.3528042150360005,,0.46048563719,-0.6211637348,-0.7773153662700001,,,,,,,,5.108232688799999,-24.256627655,-22.25824585,
2023-06-10 19:38:48.200,33.248346850000004,-1.117445902793,1.48801644008,4.1119378433645,,0.303470623483,-0.407439664,-0.99975667005,,,,,,,,4.4566059111000005,-26.551326368999998,-22.532543945,
2023-06-10 19:38:48.300,33.34832525,-1.941957491525,2.1829888058815,5.3012182083749995,,0.270099582531,-0.44789208771,-0.69879481792,,,,,,,,5.253950881900001,-29.029330825,-22.998870851,
2023-06-10 19:38:48.400,33.44830365,-1.2969788414715,2.1011551810745,4.4416486515155,,0.51906591655,-0.31194522382,-0.51546711623,,,,,,,,6.229759597799999,-32.281542588,-22.182623291,
2023-06-10 19:38:48.500,33.54828215,-1.206589775224,2.054812620115,3.8136891192245,,0.5406636983199999,-0.47323922515000005,-0.59855852425,,,,,,,,8.5884654044,-35.483487702000005,-20.010052491,
2023-06-10 19:38:48.600,33.648260549999996,-2.203360936385,1.7876045712,3.920733072936,,0.147988049322,-0.24276227355,-0.5004279852,,,,,,,,12.733719634,-36.944791413999994,-18.932922364,
2023-06-10 19:38:48.700,33.748239126,-2.0311771293,1.8927358714250002,3.2826120445599996,,-0.259302571331,-0.16417022124999997,-0.27444049492,,,,,,,,15.763454628,-36.713479614,-19.67598877,
2023-06-10 19:38:48.800,33.84872324073171,-1.261134590875,2.2969256621259997,3.8736364990689998,1011.989441,-0.47456732692000003,-0.096985131507,-0.23160384817200003,,,,,,,,17.55598488,-35.506397248,-23.163891602,
2023-06-10 19:38:48.900,33.948196328,-1.3695569672015,2.222283220629,4.597018760745501,,-0.39678591786,-0.08269693106,-0.20480150731000002,,,,,,,,19.424251174,-33.624142454,-27.403869628000002,
2023-06-10 19:38:49.000,34.048174728,-0.827050464385,1.98529783604505,4.501099690476,,-0.44122757613,-0.019840830375,-0.46605599226,,,,,,,,20.89396248,-31.230704878,-30.858898927999995,
2023-06-10 19:38:49.100,34.148153228,-1.1958698043392348,1.9476324701475,5.03047943527,,-0.101714085413,-0.26900812648399997,-1.09760148525,,,,,,,,23.445334245999998,-27.023231887999998,-33.951196288,
2023-06-10 19:38:49.200,34.248131627999996,-0.937034354321,1.827156965181,4.8400248041145,,0.49007225931000004,-0.66119396089,-1.3154416085,,,,,,,,25.114699554,-22.670975876,-36.21965332,
2023-06-10 19:38:49.300,34.348110228,-1.2224710394940002,1.70096555828,4.690862449728,,0.46374947726000004,-0.47552921920999996,-1.04462441803,,,,,,,,25.616039466,-18.857555961,-36.651873779,
2023-06-10 19:38:49.400,34.448088628,-1.6817572355650001,1.293882126805,4.6087803181060005,,-0.35216679871,-0.089617533236,-0.50112110823,,,,,,,,25.162870981,-15.810403822999998,-37.231359862,
2023-06-10 19:38:49.500,34.548067228,-1.3535454416525001,1.51912617087015,4.98371434007,,0.08281485736199999,0.018260275207,-0.30282745362,,,,,,,,24.300650404000002,-13.460122489,-37.73119507,
