"Time (s)","X (hPa)"
2.482699123E3,1.016169052E3
2.483644941E3,1.016168518E3
2.484590911E3,1.016168213E3
2.485536872E3,1.016166687E3
2.486482596E3,1.016166534E3
2.487428391E3,1.016165848E3
2.488374221E3,1.016165466E3
2.489319974E3,1.016164780E3
2.490265680E3,1.016164780E3
2.491211376E3,1.016162643E3
2.492157092E3,1.016161423E3
2.493102650E3,1.016160431E3
2.494048252E3,1.016160278E3
2.494993760E3,1.016158371E3
2.495939299E3,1.016157761E3
2.496884951E3,1.016156845E3
2.497830612E3,1.016155548E3
2.498776299E3,1.016153030E3
2.499721967E3,1.016152802E3
2.500667520E3,1.016152649E3
2.501613079E3,1.016152420E3
2.502558744E3,1.016152649E3
2.503504327E3,1.016154404E3
2.504449972E3,1.016154404E3
2.505395786E3,1.016154785E3
2.506341685E3,1.016154938E3
2.507287445E3,1.016158066E3
2.508233206E3,1.016162186E3
2.509179003E3,1.016164780E3
2.510124735E3,1.016167145E3
2.511070557E3,1.016169357E3
2.512016346E3,1.016169357E3
2.512962103E3,1.016168747E3
2.513907976E3,1.016168747E3
2.514853845E3,1.016171188E3
2.515799774E3,1.016173706E3
2.516745670E3,1.016174927E3
2.517691584E3,1.016176682E3
2.518637411E3,1.016177902E3
2.519583218E3,1.016178284E3
2.520529185E3,1.016178894E3
2.521475118E3,1.016179123E3
2.522421002E3,1.016179199E3
2.523366940E3,1.016179199E3
2.524312808E3,1.016179199E3
2.525258739E3,1.016181564E3
2.526204687E3,1.016183701E3
2.527150706E3,1.016186752E3
2.528096693E3,1.016188278E3
2.529042662E3,1.016188278E3
2.529988653E3,1.016186447E3
2.530934662E3,1.016183319E3
2.531880566E3,1.016177902E3
2.532826554E3,1.016174698E3
2.533772461E3,1.016172867E3
2.534718326E3,1.016170502E3
2.535664234E3,1.016169434E3
2.536610019E3,1.016168213E3
2.537555833E3,1.016166229E3
2.538501663E3,1.016165466E3
2.539447467E3,1.016165161E3
2.540393350E3,1.016164856E3
2.541339224E3,1.016164856E3
2.542285113E3,1.016165695E3
2.543231033E3,1.016166382E3
2.544176984E3,1.016166382E3
2.545123003E3,1.016165695E3
2.546068978E3,1.016165085E3
2.547014902E3,1.016164398E3
2.547960774E3,1.016164322E3
2.548906667E3,1.016164398E3
2.549852641E3,1.016164703E3
2.550798547E3,1.016165848E3
2.551744283E3,1.016165848E3
2.552689950E3,1.016165466E3
2.553635709E3,1.016165466E3
2.554581591E3,1.016165695E3
2.555527426E3,1.016165924E3
2.556473212E3,1.016166611E3
2.557419030E3,1.016167145E3
2.558364987E3,1.016167145E3
2.559310892E3,1.016166306E3
2.560256881E3,1.016166306E3
2.561202792E3,1.016166382E3
2.562148633E3,1.016166763E3
2.563094345E3,1.016167831E3
2.564040034E3,1.016169968E3
2.564985766E3,1.016170502E3
2.565931482E3,1.016170654E3
2.566877196E3,1.016170731E3
2.567822993E3,1.016170731E3
2.568768731E3,1.016170731E3
2.569714455E3,1.016171570E3
2.570660100E3,1.016171570E3
2.571605804E3,1.016170502E3
2.572551440E3,1.016170502E3
2.573497129E3,1.016170197E3
2.574442953E3,1.016169968E3
2.575388820E3,1.016169357E3
2.576334750E3,1.016169052E3
2.577280661E3,1.016169052E3
2.578226671E3,1.016169281E3
2.579172605E3,1.016169434E3
2.580118484E3,1.016170959E3
2.581064397E3,1.016172943E3
2.582010054E3,1.016173553E3
2.582955880E3,1.016174622E3
2.583901705E3,1.016174622E3
2.584847633E3,1.016174393E3
2.585793702E3,1.016173630E3
2.586739742E3,1.016173553E3
2.587685917E3,1.016173553E3
2.588631851E3,1.016174011E3
2.589577737E3,1.016174469E3
2.590523651E3,1.016175079E3
2.591469480E3,1.016176529E3
2.592415323E3,1.016176529E3
2.593361220E3,1.016175232E3
2.594307063E3,1.016175232E3
2.595252931E3,1.016174927E3
2.596198810E3,1.016173553E3
2.597144618E3,1.016173553E3
2.598090511E3,1.016173553E3
2.599036268E3,1.016172409E3
2.599982018E3,1.016171646E3
2.600927919E3,1.016171341E3
2.601873951E3,1.016170959E3
2.602819834E3,1.016170959E3
2.603765643E3,1.016171951E3
2.604711638E3,1.016172562E3
2.605657618E3,1.016172791E3
2.606603465E3,1.016173859E3
2.607549355E3,1.016174088E3
2.608495117E3,1.016174088E3
2.609441023E3,1.016173782E3
2.610386952E3,1.016173553E3
2.611332816E3,1.016172791E3
2.612278590E3,1.016172791E3
2.613224454E3,1.016172791E3
2.614170271E3,1.016172791E3
2.615116235E3,1.016172714E3
2.616062155E3,1.016172714E3
2.617008001E3,1.016173782E3
2.617953834E3,1.016173859E3
2.618899732E3,1.016174240E3
2.619845551E3,1.016175385E3
2.620791429E3,1.016177139E3
2.621737229E3,1.016178131E3
2.622683159E3,1.016178589E3
2.623629080E3,1.016178589E3
2.624574846E3,1.016178207E3
2.625520596E3,1.016178055E3
2.626466369E3,1.016178055E3
2.627412079E3,1.016178970E3
2.628357932E3,1.016180420E3
2.629303809E3,1.016180878E3
2.630249590E3,1.016180878E3
2.631195326E3,1.016180344E3
2.632141205E3,1.016180267E3
2.633087074E3,1.016180267E3
2.634033066E3,1.016180573E3
2.634979102E3,1.016180801E3
2.635925173E3,1.016182098E3
2.636871062E3,1.016182861E3
2.637816969E3,1.016182861E3
2.638762845E3,1.016182861E3
2.639708878E3,1.016182480E3
2.640655005E3,1.016182327E3
2.641601005E3,1.016181488E3
2.642546956E3,1.016181335E3
2.643492971E3,1.016181335E3
2.644439060E3,1.016181335E3
2.645385073E3,1.016181946E3
2.646331143E3,1.016182404E3
2.647277268E3,1.016183090E3
2.648223331E3,1.016184692E3
2.649169404E3,1.016185379E3
2.650115424E3,1.016185837E3
2.651061373E3,1.016185837E3
2.652007333E3,1.016185455E3
2.652953282E3,1.016185379E3
2.653899254E3,1.016185379E3
2.654845293E3,1.016185074E3
2.655791440E3,1.016185074E3
2.656737620E3,1.016185837E3
2.657683544E3,1.016186142E3
2.658629559E3,1.016186600E3
2.659575599E3,1.016187592E3
2.660521674E3,1.016187592E3
2.661467725E3,1.016185150E3
2.662413761E3,1.016185150E3
2.663359766E3,1.016187515E3
2.664305853E3,1.016187820E3
2.665251982E3,1.016190186E3
2.666198021E3,1.016193085E3
2.667144156E3,1.016194839E3
2.668090246E3,1.016195068E3
2.669036160E3,1.016195145E3
2.669982152E3,1.016196060E3
2.670928209E3,1.016198425E3
2.671874194E3,1.016198959E3
2.672820052E3,1.016199646E3
2.673766110E3,1.016200333E3
2.674712126E3,1.016200790E3
2.675658217E3,1.016200790E3
2.676604236E3,1.016200790E3
2.677550416E3,1.016200638E3
2.678496562E3,1.016199951E3
2.679442639E3,1.016199646E3
2.680388611E3,1.016199646E3
2.681334562E3,1.016200943E3
2.682280518E3,1.016201477E3
2.683226614E3,1.016203842E3
2.684172587E3,1.016204834E3
2.685118676E3,1.016205139E3
2.686064761E3,1.016206818E3
2.687010799E3,1.016209488E3
2.687956842E3,1.016210556E3
2.688902823E3,1.016213074E3
2.689848731E3,1.016216049E3
2.690794711E3,1.016216660E3
2.691740681E3,1.016218643E3
2.692686667E3,1.016218872E3
2.693632614E3,1.016218872E3
2.694578618E3,1.016219025E3
2.695524658E3,1.016218796E3
2.696470730E3,1.016218185E3
2.697416801E3,1.016218109E3
2.698363149E3,1.016217270E3
2.699309271E3,1.016215057E3
2.700255386E3,1.016213303E3
2.701201542E3,1.016209641E3
2.702147796E3,1.016206131E3
2.703093963E3,1.016203308E3
2.704040203E3,1.016201706E3
2.704986395E3,1.016199417E3
2.705932491E3,1.016198959E3
2.706878724E3,1.016198578E3
2.707824880E3,1.016198578E3
2.708771029E3,1.016199265E3
2.709717395E3,1.016199341E3
2.710663739E3,1.016199265E3
2.711609962E3,1.016198578E3
2.712556289E3,1.016198044E3
2.713502610E3,1.016197510E3
2.714448881E3,1.016197510E3
2.715395232E3,1.016197281E3
2.716341458E3,1.016196213E3
2.717287669E3,1.016195831E3
2.718233992E3,1.016194687E3
2.719180290E3,1.016192932E3
2.720126544E3,1.016189728E3
2.721072844E3,1.016184998E3
2.722019304E3,1.016181717E3
2.722965736E3,1.016177826E3
2.723912143E3,1.016175461E3
2.724858425E3,1.016175461E3
2.725804710E3,1.016176453E3
2.726751083E3,1.016179581E3
2.727697490E3,1.016185837E3
2.728643910E3,1.016189728E3
2.729590278E3,1.016191177E3
2.730536489E3,1.016191177E3
2.731482758E3,1.016190491E3
2.732429066E3,1.016187744E3
2.733375332E3,1.016184006E3
2.734321754E3,1.016180649E3
2.735268043E3,1.016179123E3
2.736214392E3,1.016176147E3
2.737160683E3,1.016172562E3
2.738107048E3,1.016170959E3
2.739053432E3,1.016170349E3
2.739999708E3,1.016170349E3
2.740945974E3,1.016171646E3
2.741892258E3,1.016171646E3
2.742838454E3,1.016170883E3
2.743784619E3,1.016170807E3
2.744730880E3,1.016170502E3
2.745677102E3,1.016168442E3
2.746623410E3,1.016168442E3
2.747569781E3,1.016168213E3
2.748516019E3,1.016168213E3
2.749462345E3,1.016168213E3
2.750408820E3,1.016169052E3
2.751355095E3,1.016169052E3
2.752301378E3,1.016168365E3
2.753247634E3,1.016168137E3
2.754193936E3,1.016167374E3
2.755140373E3,1.016165771E3
2.756086661E3,1.016165237E3
2.757032890E3,1.016164322E3
2.757979096E3,1.016164093E3
2.758925308E3,1.016164093E3
2.759871445E3,1.016165848E3
2.760817601E3,1.016165924E3
2.761763902E3,1.016166000E3
2.762710095E3,1.016166687E3
2.763656291E3,1.016166916E3
2.764602465E3,1.016166916E3
2.765548728E3,1.016166840E3
2.766494999E3,1.016166840E3
2.767441109E3,1.016166840E3
2.768387218E3,1.016166840E3
2.769333390E3,1.016166840E3
2.770279684E3,1.016166840E3
2.771226011E3,1.016166306E3
2.772172372E3,1.016164551E3
2.773118677E3,1.016163788E3
2.774064868E3,1.016163483E3
2.775011139E3,1.016162186E3
2.775957333E3,1.016161880E3
2.776903521E3,1.016161880E3
2.777849607E3,1.016161880E3
2.778795772E3,1.016161041E3
2.779742020E3,1.016160965E3
2.780688214E3,1.016161041E3
2.781634301E3,1.016163101E3
2.782580427E3,1.016164169E3
2.783526568E3,1.016166153E3
2.784472701E3,1.016169128E3
2.785418689E3,1.016171036E3
2.786364828E3,1.016173706E3
2.787310951E3,1.016176682E3
2.788257165E3,1.016179276E3
2.789203359E3,1.016180191E3
2.790149539E3,1.016182861E3
2.791095599E3,1.016184464E3
2.792041641E3,1.016186295E3
2.792987693E3,1.016187363E3
2.793933713E3,1.016189728E3
2.794879811E3,1.016191711E3
2.795825817E3,1.016193466E3
2.796771854E3,1.016195068E3
2.797717864E3,1.016195679E3
2.798663943E3,1.016196518E3
2.799609980E3,1.016197205E3
2.800556037E3,1.016198578E3
2.801502041E3,1.016198654E3
2.802448210E3,1.016198959E3
2.803394345E3,1.016199036E3
2.804340519E3,1.016199036E3
2.805286706E3,1.016198120E3
2.806232956E3,1.016197739E3
2.807179040E3,1.016197739E3
2.808125067E3,1.016198578E3
2.809070917E3,1.016198654E3
2.810016873E3,1.016199493E3
2.810962922E3,1.016200485E3
2.811909078E3,1.016200485E3
2.812855184E3,1.016199951E3
2.813801214E3,1.016199951E3
2.814747262E3,1.016200409E3
2.815693345E3,1.016201248E3
2.816639398E3,1.016201248E3
2.817585473E3,1.016201630E3
2.818531376E3,1.016202850E3
2.819477515E3,1.016202850E3
2.820423693E3,1.016202698E3
2.821369938E3,1.016202698E3
2.822316174E3,1.016203690E3
2.823262223E3,1.016205063E3
2.824208126E3,1.016206207E3
2.825154062E3,1.016206589E3
2.826100251E3,1.016207657E3
2.827046302E3,1.016208725E3
2.827992277E3,1.016208878E3
2.828938307E3,1.016208954E3
2.829884341E3,1.016210098E3
2.830830419E3,1.016210098E3
2.831776508E3,1.016210327E3
2.832722698E3,1.016210327E3
2.833668745E3,1.016208572E3
2.834614764E3,1.016208038E3
2.835560752E3,1.016206589E3
2.836506733E3,1.016205978E3
2.837452758E3,1.016202164E3
2.838398806E3,1.016201019E3
2.839344840E3,1.016198273E3
2.840291034E3,1.016198196E3
2.841237181E3,1.016195374E3
2.842183105E3,1.016195297E3
2.843129271E3,1.016194763E3
2.844075562E3,1.016194305E3
2.845021831E3,1.016194153E3
2.845967976E3,1.016193695E3
2.846914020E3,1.016193695E3
2.847860145E3,1.016192474E3
2.848806370E3,1.016191788E3
2.849752444E3,1.016189957E3
2.850698436E3,1.016188354E3
2.851644470E3,1.016188202E3
2.852590441E3,1.016187363E3
2.853536312E3,1.016187210E3
2.854482373E3,1.016186447E3
2.855428511E3,1.016186447E3
2.856374655E3,1.016186447E3
2.857320638E3,1.016186600E3
2.858266638E3,1.016187134E3
2.859212659E3,1.016187744E3
2.860158628E3,1.016187744E3
2.861104579E3,1.016187592E3
2.862050604E3,1.016187515E3
2.862996650E3,1.016187134E3
2.863942635E3,1.016187057E3
2.864888641E3,1.016187057E3
2.865834460E3,1.016187210E3
2.866780415E3,1.016187439E3
2.867726377E3,1.016187820E3
2.868672278E3,1.016189728E3
2.869618239E3,1.016196823E3
2.870564149E3,1.016205215E3
2.871510193E3,1.016211166E3
2.872456096E3,1.016219177E3
2.873402078E3,1.016224747E3
2.874348020E3,1.016227188E3
2.875294038E3,1.016227341E3
2.876239955E3,1.016228561E3
2.877185981E3,1.016230316E3
2.878131985E3,1.016230545E3
2.879077899E3,1.016230698E3
2.880023793E3,1.016231079E3
2.880969783E3,1.016231918E3
2.881915801E3,1.016232376E3
2.882861829E3,1.016232376E3
2.883808035E3,1.016231537E3
2.884754193E3,1.016230011E3
2.885700287E3,1.016227341E3
2.886646347E3,1.016224518E3
2.887592295E3,1.016220779E3
2.888538286E3,1.016219025E3
2.889484280E3,1.016218262E3
2.890430272E3,1.016217117E3
2.891376333E3,1.016216660E3
2.892322489E3,1.016215744E3
2.893268669E3,1.016215668E3
2.894214908E3,1.016214905E3
2.895161057E3,1.016213760E3
2.896107155E3,1.016212997E3
2.897053217E3,1.016212845E3
2.897999388E3,1.016212158E3
2.898945380E3,1.016211548E3
2.899891435E3,1.016211243E3
2.900837527E3,1.016210785E3
2.901783631E3,1.016211014E3
2.902729689E3,1.016210938E3
2.903675718E3,1.016211014E3
2.904621744E3,1.016212387E3
2.905567699E3,1.016213074E3
2.906513749E3,1.016215057E3
2.907459716E3,1.016215134E3
2.908405748E3,1.016216278E3
2.909351936E3,1.016218033E3
2.910297837E3,1.016218491E3
2.911243789E3,1.016220169E3
2.912189659E3,1.016222610E3
2.913135487E3,1.016224518E3
2.914081440E3,1.016225052E3
2.915027406E3,1.016225967E3
2.915973451E3,1.016227036E3
2.916919508E3,1.016227646E3
2.917865625E3,1.016227875E3
2.918811671E3,1.016228485E3
2.919757606E3,1.016228485E3
2.920703592E3,1.016222458E3
2.921649532E3,1.016216660E3
2.922595424E3,1.016209869E3
2.923541293E3,1.016201782E3
2.924487088E3,1.016197433E3
2.925433202E3,1.016197433E3
2.926379180E3,1.016198196E3
2.927325122E3,1.016200867E3
2.928271066E3,1.016202393E3
2.929216941E3,1.016203461E3
2.930162772E3,1.016205750E3
2.931108551E3,1.016207581E3
2.932054458E3,1.016208496E3
2.933000426E3,1.016210175E3
2.933946331E3,1.016210556E3
2.934892120E3,1.016211090E3
2.935837850E3,1.016211166E3
2.936783504E3,1.016211624E3
2.937728825E3,1.016212616E3
2.938674335E3,1.016213455E3
2.939619556E3,1.016214981E3
2.940564979E3,1.016214981E3
2.941510323E3,1.016214981E3
2.942455877E3,1.016213913E3
2.943401567E3,1.016212311E3
2.944347231E3,1.016210632E3
2.945292969E3,1.016209488E3
2.946238736E3,1.016208878E3
2.947184488E3,1.016208038E3
2.948130166E3,1.016207886E3
2.949075947E3,1.016207047E3
2.950021714E3,1.016206970E3
2.950967467E3,1.016206970E3
2.951913188E3,1.016207047E3
2.952858849E3,1.016207123E3
2.953804517E3,1.016207047E3
2.954750126E3,1.016206284E3
2.955695747E3,1.016205521E3
2.956641457E3,1.016205215E3
2.957587164E3,1.016205215E3
2.958532828E3,1.016205978E3
2.959478539E3,1.016207123E3
2.960424309E3,1.016207123E3
2.961370151E3,1.016207123E3
2.962315890E3,1.016205063E3
2.963261693E3,1.016202545E3
2.964207483E3,1.016200104E3
2.965153314E3,1.016196442E3
2.966099040E3,1.016194153E3
2.967044791E3,1.016192474E3
2.967990553E3,1.016191254E3
2.968936281E3,1.016190567E3
2.969882101E3,1.016190338E3
2.970827772E3,1.016189728E3
2.971773625E3,1.016188431E3
2.972719559E3,1.016188049E3
2.973665509E3,1.016186752E3
2.974611277E3,1.016184235E3
2.975557087E3,1.016182327E3
2.976502881E3,1.016181183E3
2.977448571E3,1.016177902E3
2.978394217E3,1.016173935E3
2.979339994E3,1.016171494E3
2.980285657E3,1.016168823E3
2.981231335E3,1.016166000E3
2.982177147E3,1.016164246E3
2.983122904E3,1.016161652E3
2.984068752E3,1.016158142E3
2.985014626E3,1.016157455E3
2.985960399E3,1.016156006E3
2.986906118E3,1.016156006E3
2.987851865E3,1.016157684E3
2.988797658E3,1.016159821E3
2.989743370E3,1.016161880E3
2.990689045E3,1.016165009E3
2.991634944E3,1.016166687E3
2.992580657E3,1.016167755E3
2.993526252E3,1.016167755E3
2.994472046E3,1.016163559E3
2.995417749E3,1.016156998E3
2.996363392E3,1.016146698E3
2.997309102E3,1.016131134E3
2.998254828E3,1.016111450E3
2.999200665E3,1.016095123E3
3.000146481E3,1.016081009E3
3.001092180E3,1.016069412E3
3.002037912E3,1.016056519E3
3.002983743E3,1.016042938E3
3.003929530E3,1.016027222E3
3.004875150E3,1.016010513E3
3.005820873E3,1.015992889E3
3.006766523E3,1.015978928E3
3.007712341E3,1.015971756E3
3.008658162E3,1.015968323E3
3.009604062E3,1.015959167E3
3.010549903E3,1.015945816E3
3.011495783E3,1.015931473E3
3.012441458E3,1.015910721E3
3.013387197E3,1.015885925E3
3.014333031E3,1.015865097E3
3.015278831E3,1.015852356E3
3.016224612E3,1.015841217E3
3.017170364E3,1.015833588E3
3.018116173E3,1.015822754E3
3.019061874E3,1.015809021E3
3.020007554E3,1.015792465E3
3.020953259E3,1.015772934E3
3.021898990E3,1.015754089E3
3.022844668E3,1.015740891E3
3.023790326E3,1.015723038E3
3.024736028E3,1.015705566E3
3.025681649E3,1.015688019E3
3.026627269E3,1.015671005E3
3.027572955E3,1.015655518E3
3.028518515E3,1.015648270E3
3.029464077E3,1.015642090E3
3.030409656E3,1.015631409E3
3.031355179E3,1.015619659E3
3.032300678E3,1.015608902E3
3.033246275E3,1.015588837E3
3.034191831E3,1.015568771E3
3.035137361E3,1.015555801E3
3.036082925E3,1.015544128E3
3.037028410E3,1.015532761E3
3.037973942E3,1.015528030E3
3.038919545E3,1.015521774E3
3.039865142E3,1.015510025E3
3.040810749E3,1.015491409E3
3.041756244E3,1.015471268E3
3.042701786E3,1.015451965E3
3.043647363E3,1.015436249E3
3.044592836E3,1.015427475E3
3.045538306E3,1.015425262E3
3.046483878E3,1.015421219E3
3.047429510E3,1.015412140E3
3.048375085E3,1.015395279E3
3.049320807E3,1.015372772E3
3.050266459E3,1.015347214E3
3.051212146E3,1.015317841E3
3.052157814E3,1.015294342E3
3.053103406E3,1.015279160E3
3.054049027E3,1.015267487E3
3.054994679E3,1.015258560E3
3.055940437E3,1.015258560E3
3.056886168E3,1.015258713E3
3.057831920E3,1.015259857E3
3.058777521E3,1.015260925E3
3.059723206E3,1.015261841E3
3.060668852E3,1.015262909E3
3.061614708E3,1.015262909E3
3.062560428E3,1.015261688E3
3.063506292E3,1.015254669E3
3.064451992E3,1.015241470E3
3.065397922E3,1.015227127E3
3.066343679E3,1.015213547E3
3.067289376E3,1.015213547E3
3.068235219E3,1.015234909E3
3.069181078E3,1.015265732E3
3.070126868E3,1.015298386E3
3.071072762E3,1.015340500E3
3.072018510E3,1.015357971E3
3.072964184E3,1.015363464E3
3.073910006E3,1.015365524E3
3.074855834E3,1.015365524E3
3.075801755E3,1.015359344E3
3.076747590E3,1.015350037E3
3.077693441E3,1.015332718E3
3.078639364E3,1.015311813E3
3.079585306E3,1.015290909E3
3.080531267E3,1.015275345E3
3.081477102E3,1.015262451E3
3.082422966E3,1.015249405E3
3.083368854E3,1.015235443E3
3.084314719E3,1.015218811E3
3.085260449E3,1.015204163E3
3.086206233E3,1.015189438E3
3.087151962E3,1.015181808E3
3.088097663E3,1.015175781E3
3.089043368E3,1.015162888E3
3.089989042E3,1.015149155E3
3.090934898E3,1.015135651E3
3.091880623E3,1.015119400E3
3.092826321E3,1.015101776E3
3.093772028E3,1.015089264E3
3.094717857E3,1.015076065E3
3.095663640E3,1.015064163E3
3.096609377E3,1.015052414E3
3.097555150E3,1.015037994E3
3.098500827E3,1.015022888E3
3.099446600E3,1.015008087E3
3.100392474E3,1.014991684E3
3.101338325E3,1.014977951E3
3.102284353E3,1.014968872E3
3.103230216E3,1.014966431E3
3.104176006E3,1.014962616E3
3.105121843E3,1.014962006E3
3.106067783E3,1.014960327E3
3.107013666E3,1.014958649E3
3.107959420E3,1.014958267E3
3.108905022E3,1.014957047E3
3.109850681E3,1.014951935E3
3.110796349E3,1.014943314E3
3.111741942E3,1.014933167E3
3.112687476E3,1.014920807E3
3.113633010E3,1.014909439E3
3.114578519E3,1.014897537E3
3.115523909E3,1.014884033E3
3.116469353E3,1.014871902E3
3.117414730E3,1.014860992E3
3.118360111E3,1.014852219E3
3.119305524E3,1.014852219E3
3.120250876E3,1.014858246E3
3.121196298E3,1.014878693E3
3.122141548E3,1.014917145E3
3.123086938E3,1.014970932E3
3.124032279E3,1.015036392E3
3.124977674E3,1.015112381E3
3.125922964E3,1.015194778E3
3.126868208E3,1.015281982E3
3.127813484E3,1.015366440E3
3.128758700E3,1.015457535E3
3.129703887E3,1.015563354E3
3.130649164E3,1.015687103E3
3.131594440E3,1.015823975E3
3.132539738E3,1.015955353E3
3.133484952E3,1.016066589E3
3.134430141E3,1.016147995E3
3.135375269E3,1.016196442E3
3.136320342E3,1.016206131E3
3.137265441E3,1.016206131E3
3.138210722E3,1.016205978E3
3.139155937E3,1.016205597E3
3.140101121E3,1.016203156E3
3.141046340E3,1.016203003E3
3.141991701E3,1.016203003E3
3.142937127E3,1.016203003E3
3.143882586E3,1.016205444E3
3.144827995E3,1.016207809E3
3.145773512E3,1.016209183E3
3.146719123E3,1.016209183E3
3.147664720E3,1.016206741E3
3.148610244E3,1.016201706E3
3.149555906E3,1.016194992E3
3.150501549E3,1.016187439E3
3.151447263E3,1.016179657E3
3.152392958E3,1.016170425E3
3.153338492E3,1.016162033E3
3.154284018E3,1.016156235E3
3.155229574E3,1.016149063E3
3.156175126E3,1.016143265E3
3.157120631E3,1.016141434E3
3.158066161E3,1.016139832E3
3.159011655E3,1.016138840E3
3.159957288E3,1.016138458E3
3.160902929E3,1.016138000E3
3.161848564E3,1.016138000E3
3.162794226E3,1.016138077E3
3.163739898E3,1.016138458E3
3.164685560E3,1.016139908E3
3.165631184E3,1.016142349E3
3.166576841E3,1.016142960E3
3.167522445E3,1.016143875E3
3.168468150E3,1.016142960E3
3.169413787E3,1.016142654E3
3.170359508E3,1.016142578E3
3.171305068E3,1.016142578E3
3.172250600E3,1.016142654E3
3.173196114E3,1.016144257E3
3.174141704E3,1.016147842E3
3.175087407E3,1.016151047E3
3.176033014E3,1.016153717E3
3.176978631E3,1.016157761E3
3.177924289E3,1.016160889E3
3.178869929E3,1.016162796E3
3.179815537E3,1.016165161E3
3.180761169E3,1.016167221E3
3.181706975E3,1.016169434E3
3.182652636E3,1.016170120E3
3.183598338E3,1.016170120E3
3.184543978E3,1.016170120E3
3.185489634E3,1.016168671E3
3.186435329E3,1.016166840E3
3.187381064E3,1.016164780E3
3.188326849E3,1.016162491E3
3.189272662E3,1.016160965E3
3.190218559E3,1.016159821E3
3.191164472E3,1.016159821E3
3.192110322E3,1.016160126E3
3.193056183E3,1.016160126E3
3.194002047E3,1.016159668E3
3.194947972E3,1.016158066E3
3.195893905E3,1.016156845E3
3.196839670E3,1.016155319E3
3.197785463E3,1.016155319E3
3.198731360E3,1.016156387E3
3.199677240E3,1.016157532E3
3.200623090E3,1.016158295E3
3.201568905E3,1.016158524E3
3.202514756E3,1.016158524E3
3.203460619E3,1.016157150E3
3.204406392E3,1.016156006E3
3.205352225E3,1.016154938E3
3.206297962E3,1.016154480E3
3.207243759E3,1.016153030E3
3.208189672E3,1.016152954E3
3.209135532E3,1.016145401E3
3.210081288E3,1.016134644E3
3.211027099E3,1.016122360E3
3.211972805E3,1.016107788E3
3.212918462E3,1.016089325E3
3.213864116E3,1.016073914E3
3.214809716E3,1.016058121E3
3.215755432E3,1.016035309E3
3.216701217E3,1.016013412E3
3.217646856E3,1.015994339E3
3.218592545E3,1.015975876E3
3.219538235E3,1.015960464E3
3.220484128E3,1.015943756E3
3.221429957E3,1.015926819E3
3.222375738E3,1.015906296E3
3.223321483E3,1.015886993E3
3.224267319E3,1.015868683E3
3.225213138E3,1.015853653E3
3.226158916E3,1.015840149E3
3.227104747E3,1.015830994E3
3.228050602E3,1.015823593E3
3.228996542E3,1.015812912E3
3.229942531E3,1.015803375E3
3.230888508E3,1.015796890E3
3.231834341E3,1.015787888E3
3.232780120E3,1.015769806E3
3.233725803E3,1.015749893E3
3.234671524E3,1.015733337E3
3.235617308E3,1.015714951E3
3.236563201E3,1.015695953E3
3.237508960E3,1.015682144E3
3.238454678E3,1.015670853E3
3.239400506E3,1.015659103E3
3.240346293E3,1.015645752E3
3.241292149E3,1.015628052E3
3.242237967E3,1.015610657E3
3.243183704E3,1.015590973E3
3.244129501E3,1.015565948E3
3.245075259E3,1.015537186E3
3.246021085E3,1.015514145E3
3.246966835E3,1.015488281E3
3.247912778E3,1.015461502E3
3.248858641E3,1.015440445E3
3.249804447E3,1.015424042E3
3.250750263E3,1.015404587E3
3.251696116E3,1.015385818E3
3.252641981E3,1.015369949E3
3.253587873E3,1.015351639E3
3.254533800E3,1.015331573E3
3.255479605E3,1.015314941E3
3.256425383E3,1.015300751E3
3.257371235E3,1.015278397E3
3.258317020E3,1.015259781E3
3.259262767E3,1.015245056E3
3.260208720E3,1.015227966E3
3.261154479E3,1.015211945E3
3.262100193E3,1.015205383E3
3.263045892E3,1.015199585E3
3.263991634E3,1.015191116E3
3.264937475E3,1.015184250E3
3.265883239E3,1.015174103E3
3.266829017E3,1.015163269E3
3.267774885E3,1.015148010E3
3.268720732E3,1.015125198E3
3.269666492E3,1.015102081E3
3.270612227E3,1.015084686E3
3.271558006E3,1.015067673E3
3.272503648E3,1.015052872E3
3.273449275E3,1.015049515E3
3.274394910E3,1.015049362E3
3.275340588E3,1.015047836E3
3.276286269E3,1.015043106E3
3.277231979E3,1.015037384E3
3.278177811E3,1.015028687E3
3.279123783E3,1.015017471E3
3.280069675E3,1.015004959E3
3.281015528E3,1.014998322E3
3.281961472E3,1.014987640E3
3.282907335E3,1.014976578E3
3.283853160E3,1.014963913E3
3.284798911E3,1.014952011E3
3.285744633E3,1.014936905E3
3.286690378E3,1.014923401E3
3.287636140E3,1.014912643E3
3.288581912E3,1.014902878E3
3.289527674E3,1.014895096E3
3.290473320E3,1.014890366E3
3.291418936E3,1.014884491E3
3.292364490E3,1.014871902E3
3.293310079E3,1.014859314E3
3.294255697E3,1.014843750E3
3.295201330E3,1.014828873E3
3.296146883E3,1.014817581E3
3.297092390E3,1.014815445E3
3.298037845E3,1.014815445E3
3.298983363E3,1.014823914E3
3.299928854E3,1.014845886E3
3.300874337E3,1.014883347E3
3.301819741E3,1.014942780E3
3.302765125E3,1.015028610E3
3.303710430E3,1.015146027E3
3.304655750E3,1.015287857E3
3.305601128E3,1.015447311E3
3.306546409E3,1.015632782E3
3.307491710E3,1.015815964E3
3.308436968E3,1.015959930E3
