"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.679953218E3,5.235560236E1,4.956482069E0,-1.929333210E0,-1.000000000E0,-1.000000000E0,4.703128046E1,4.703128046E1
1.680446940E3,5.235558959E1,4.956445675E0,-1.921705246E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.686461146E3,5.235552563E1,4.956269798E0,-1.914139748E0,-1.000000000E0,-1.000000000E0,7.200000000E1,7.200000000E1
1.692369136E3,5.235562157E1,4.956608001E0,-1.859014988E0,-1.000000000E0,-1.000000000E0,8.986315689E1,8.986315689E1
1.697835638E3,5.235569120E1,4.956861360E0,-1.886796951E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.703850098E3,5.235569541E1,4.956739323E0,-1.922170639E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.710382444E3,5.235572116E1,4.956774957E0,-2.085156441E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
1.719007289E3,5.235578735E1,4.956881311E0,-2.176437855E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
1.725307874E3,5.235569893E1,4.956662800E0,-2.067107201E0,-1.000000000E0,-1.000000000E0,3.934459844E1,3.934459844E1
1.731758100E3,5.235563415E1,4.956521986E0,-1.906583786E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.738201271E3,5.235574977E1,4.956968990E0,-1.896705151E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
1.744645790E3,5.235582649E1,4.957259626E0,-1.878540516E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.751088261E3,5.235566092E1,4.956668114E0,-1.885933399E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.758670013E3,5.235574427E1,4.956887581E0,-1.967647552E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.765110057E3,5.235561361E1,4.956493528E0,-2.072037220E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.771546484E3,5.235565236E1,4.956559616E0,-2.118718147E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.777979641E3,5.235561390E1,4.956501874E0,-2.061133862E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.784412335E3,5.235561979E1,4.956538070E0,-2.075453758E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.790848097E3,5.235558823E1,4.956334177E0,-2.065143585E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.797277906E3,5.235576775E1,4.956918442E0,-2.022607803E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.803708692E3,5.235565582E1,4.956632188E0,-1.973020554E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.810136051E3,5.235561571E1,4.956519922E0,-1.995593548E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.816568070E3,5.235563992E1,4.956589434E0,-2.002383709E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.823000027E3,5.235579033E1,4.957145481E0,-1.990962505E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.829431743E3,5.235575706E1,4.957054115E0,-2.018490314E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.835441942E3,5.235566574E1,4.956636438E0,-2.021374702E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.835872195E3,5.235564175E1,4.956604866E0,-2.046774864E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.842311145E3,5.235580151E1,4.957163181E0,-2.078896999E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.848741109E3,5.235582658E1,4.957151373E0,-2.086274624E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.855178224E3,5.235571668E1,4.956749645E0,-2.111899853E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.861617769E3,5.235563104E1,4.956610742E0,-2.208359241E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.868055144E3,5.235560222E1,4.956445961E0,-2.246542454E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.874491125E3,5.235573574E1,4.956959060E0,-2.252914906E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.880927224E3,5.235564195E1,4.956540913E0,-2.253055096E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.887367976E3,5.235579935E1,4.957145461E0,-2.271283150E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.893800715E3,5.235584001E1,4.957311579E0,-2.274253368E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.900230799E3,5.235577890E1,4.957130799E0,-2.311053276E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.906665413E3,5.235570084E1,4.956772523E0,-2.242456436E0,-1.000000000E0,-1.000000000E0,4.139677657E1,4.139677657E1
1.913102362E3,5.235575154E1,4.957025880E0,-2.240395069E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.914310023E3,5.235574723E1,4.957016190E0,-2.234854698E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.920754970E3,5.235574597E1,4.956679029E0,-2.225877762E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.921959748E3,5.235572390E1,4.956593586E0,-2.220649719E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.928397167E3,5.235558698E1,4.956443054E0,-2.190098763E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.929602577E3,5.235557638E1,4.956449351E0,-2.175477982E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.936034780E3,5.235563831E1,4.956707987E0,-2.244813442E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.942466302E3,5.235564542E1,4.956689394E0,-2.190788269E0,-1.000000000E0,-1.000000000E0,3.741291368E1,3.741291368E1
1.948903991E3,5.235578626E1,4.957139800E0,-2.162029266E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
1.950110933E3,5.235577002E1,4.957062803E0,-2.154105186E0,-1.000000000E0,-1.000000000E0,4.400000000E1,4.400000000E1
1.956541205E3,5.235567003E1,4.956652198E0,-2.118813992E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
1.962974693E3,5.235566400E1,4.956634357E0,-2.108078003E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.969407809E3,5.235569453E1,4.956678596E0,-2.086702824E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
1.975840414E3,5.235568725E1,4.956689276E0,-2.066407681E0,-1.000000000E0,-1.000000000E0,4.065924489E1,4.065924489E1
1.982276802E3,5.235572117E1,4.956913949E0,-2.122528076E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
1.988710015E3,5.235571614E1,4.956988520E0,-2.198586464E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.000748010E3,5.235566036E1,4.956750742E0,-2.089348793E0,-1.000000000E0,-1.000000000E0,3.800835691E1,3.800835691E1
2.007183438E3,5.235564684E1,4.956724282E0,-2.076442242E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.013620342E3,5.235561095E1,4.956594212E0,-2.027866840E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.020059891E3,5.235563265E1,4.956686240E0,-2.149626732E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.026502973E3,5.235566690E1,4.956721859E0,-2.149653912E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.032945456E3,5.235575716E1,4.957082992E0,-2.220760345E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.039384514E3,5.235581374E1,4.957247920E0,-2.522686005E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.045811308E3,5.235580895E1,4.957162839E0,-2.590005398E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.054157279E3,5.235581605E1,4.957133304E0,-2.392704964E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.060589518E3,5.235584923E1,4.957273329E0,-2.338590145E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.067010544E3,5.235584076E1,4.957285099E0,-2.480714798E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.073428326E3,5.235574867E1,4.957007800E0,-2.398239136E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.079856590E3,5.235574891E1,4.957036642E0,-2.331212997E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.081061997E3,5.235573963E1,4.956994570E0,-2.305807114E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.087489069E3,5.235574486E1,4.956924731E0,-2.272517681E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.093911451E3,5.235577673E1,4.957075241E0,-2.229691029E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.100335982E3,5.235574766E1,4.956999443E0,-2.180932522E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.106763014E3,5.235574856E1,4.956924646E0,-2.177204132E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.113193164E3,5.235559582E1,4.956527574E0,-2.111868382E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.119623478E3,5.235563169E1,4.956676235E0,-2.083450794E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.126053749E3,5.235561619E1,4.956528255E0,-1.973307610E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.132486837E3,5.235562346E1,4.956531052E0,-1.993756771E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.138919712E3,5.235565957E1,4.956719530E0,-2.005037308E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.145357440E3,5.235565822E1,4.956734511E0,-2.018074512E0,-1.000000000E0,-1.000000000E0,4.138772660E1,4.138772660E1
2.151797174E3,5.235568851E1,4.956801480E0,-2.033124924E0,-1.000000000E0,-1.000000000E0,4.966534371E1,4.966534371E1
2.158232062E3,5.235574770E1,4.956948761E0,-2.132229805E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.164659407E3,5.235566349E1,4.956632599E0,-2.205170631E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.171086194E3,5.235565177E1,4.956716783E0,-2.233325005E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.177510323E3,5.235562414E1,4.956554058E0,-2.130647182E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.183940409E3,5.235567869E1,4.956776499E0,-2.226891041E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.190470341E3,5.235569821E1,4.956856104E0,-2.414047241E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.195305745E3,5.235572268E1,4.956832697E0,4.409406941E0,-1.000000000E0,-1.000000000E0,4.139118584E1,4.139118584E1
2.196305743E3,5.235575985E1,4.956826154E0,4.407185953E0,6.999281049E-1,3.834483909E1,4.463860562E1,4.463860562E1
2.197303741E3,5.235577058E1,4.956857418E0,-2.665202865E0,7.300871611E-1,5.916839199E1,4.401911700E1,4.401911700E1
2.198303738E3,5.235579764E1,4.956856640E0,-3.372657371E0,6.999281049E-1,5.436379787E1,4.615173393E1,4.615173393E1
2.199303736E3,5.235584024E1,4.956856521E0,-3.443402822E0,6.657654047E-1,4.228318423E1,4.956186410E1,4.956186410E1
2.200303733E3,5.235585637E1,4.956859770E0,-3.447270733E0,5.652258992E-1,4.570671410E1,5.066782660E1,5.066782660E1
2.201303731E3,5.235586187E1,4.956849968E0,-3.439991127E0,9.184268862E-2,2.067764298E1,5.157111938E1,5.157111938E1
2.202303728E3,5.235585759E1,4.956825975E0,-3.437350858E0,-1.000000000E0,-1.000000000E0,5.167612824E1,5.167612824E1
2.203303726E3,5.235585733E1,4.956832438E0,-1.871279593E0,-1.000000000E0,-1.000000000E0,5.201736309E1,5.201736309E1
2.204303724E3,5.235586917E1,4.956850025E0,-6.209665682E-1,7.174404860E-1,1.073953059E2,5.196813557E1,5.196813557E1
2.205307409E3,5.235586341E1,4.956868350E0,-3.152169670E0,1.117877960E0,1.092209949E2,5.086687587E1,5.086687587E1
2.206307406E3,5.235587996E1,4.956889653E0,-3.406525942E0,-1.000000000E0,-1.000000000E0,5.116518147E1,5.116518147E1
2.207307406E3,5.235589834E1,4.956916079E0,-1.857384178E0,1.294105291E0,8.709989735E1,5.138051980E1,5.138051980E1
2.208309130E3,5.235589676E1,4.956949721E0,-3.252235458E0,1.294105291E0,9.064518900E1,4.972211740E1,4.972211740E1
2.209310874E3,5.235589950E1,4.956999457E0,-3.387192158E0,2.708719015E0,9.716099140E1,4.746489437E1,4.746489437E1
2.210312634E3,5.235589858E1,4.957037541E0,-3.388056984E0,-1.000000000E0,-1.000000000E0,6.177626824E1,6.177626824E1
2.211314203E3,5.235589865E1,4.957090083E0,-1.862202405E0,-1.000000000E0,-1.000000000E0,5.907806397E1,5.907806397E1
2.212315671E3,5.235583962E1,4.957036997E0,-6.631040784E-1,3.324364424E0,1.013082754E2,5.717901865E1,5.717901865E1
2.213317134E3,5.235583466E1,4.957078308E0,-3.166284849E0,3.058758497E0,1.009426076E2,5.456970312E1,5.456970312E1
2.214318415E3,5.235583740E1,4.957043055E0,-3.421282416E0,3.058758497E0,1.024802881E2,4.069564924E1,4.069564924E1
2.215319692E3,5.235583939E1,4.957069889E0,-3.444200385E0,1.301124334E0,9.878600951E1,3.934494559E1,3.934494559E1
2.216320966E3,5.235584249E1,4.957092225E0,-3.443968760E0,1.301124334E0,9.935086616E1,3.853525038E1,3.853525038E1
2.217322004E3,5.235584468E1,4.957113348E0,-3.439904688E0,1.489428520E0,9.881653363E1,3.797195042E1,3.797195042E1
2.218322963E3,5.235584615E1,4.957126773E0,-3.436178350E0,1.489428520E0,7.932822808E1,3.766180304E1,3.766180304E1
2.219323928E3,5.235584847E1,4.957142207E0,-3.433433356E0,-1.000000000E0,-1.000000000E0,3.681402073E1,3.681402073E1
2.220324770E3,5.235584927E1,4.957155444E0,-1.955087491E0,1.328114748E0,8.065385851E1,3.609597241E1,3.609597241E1
2.221325549E3,5.235584783E1,4.957192778E0,-3.279858572E0,1.679534316E0,7.970768607E1,3.436187661E1,3.436187661E1
2.222326288E3,5.235584536E1,4.957210092E0,-3.412545107E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.223326962E3,5.235584874E1,4.957245613E0,-1.935271669E0,1.696462870E0,7.931654162E1,3.200483309E1,3.200483309E1
2.224327621E3,5.235581223E1,4.957170677E0,-3.276428168E0,1.679534316E0,8.052928269E1,3.200483309E1,3.200483309E1
2.225328230E3,5.235581311E1,4.957189825E0,-3.433779902E0,1.238442421E0,8.051933111E1,3.200483309E1,3.200483309E1
2.226328807E3,5.235580928E1,4.957209724E0,-3.449515075E0,1.238442421E0,8.048065175E1,3.200483309E1,3.200483309E1
2.227329342E3,5.235580554E1,4.957222805E0,-3.451088592E0,1.006034255E0,8.094731759E1,3.200483309E1,3.200483309E1
2.228329846E3,5.235580578E1,4.957233345E0,-3.451245944E0,8.377771378E-1,8.174091727E1,3.200483309E1,3.200483309E1
2.229330319E3,5.235580239E1,4.957249148E0,-3.451261679E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.230330763E3,5.235579267E1,4.957225517E0,-1.929620679E0,7.995401025E-1,8.100119412E1,3.200483309E1,3.200483309E1
2.231331181E3,5.235580112E1,4.957325041E0,-3.299099153E0,2.386325836E0,9.350858189E1,3.200483309E1,3.200483309E1
2.232331576E3,5.235579147E1,4.957417695E0,-3.436047000E0,2.386325836E0,9.426051058E1,3.200483309E1,3.200483309E1
2.233331942E3,5.235579037E1,4.957453323E0,-3.449741785E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.234332291E3,5.235580086E1,4.957475404E0,-1.900643367E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.235332607E3,5.235580538E1,4.957501734E0,-6.660159666E-1,2.321502209E0,9.636374440E1,3.200483309E1,3.200483309E1
2.236332925E3,5.235580731E1,4.957451200E0,-3.172738682E0,2.321502209E0,8.837341344E1,3.200483309E1,3.200483309E1
2.237333214E3,5.235580613E1,4.957443194E0,-3.423410953E0,8.177755028E-2,9.195442015E1,3.200483309E1,3.200483309E1
2.238333486E3,5.235580799E1,4.957426876E0,-3.448478180E0,2.850155532E-1,9.639133153E1,3.200483309E1,3.200483309E1
2.239333743E3,5.235580172E1,4.957444245E0,-3.450984903E0,3.098689616E-1,9.661523196E1,3.200483309E1,3.200483309E1
2.240333987E3,5.235580602E1,4.957456896E0,-3.451235575E0,6.032783985E-1,9.673529303E1,3.200483309E1,3.200483309E1
2.241334212E3,5.235581025E1,4.957465340E0,-3.451260642E0,6.032783985E-1,9.784852507E1,3.200483309E1,3.200483309E1
2.242334426E3,5.235580999E1,4.957427123E0,-3.451263149E0,2.404543608E-1,9.782463307E1,3.200483309E1,3.200483309E1
2.243334625E3,5.235581913E1,4.957422045E0,-3.451263400E0,5.003542900E-1,9.777484099E1,3.200483309E1,3.200483309E1
2.244334816E3,5.235582602E1,4.957416966E0,-3.451263425E0,5.146654248E-1,8.976785803E1,3.200483309E1,3.200483309E1
2.245334996E3,5.235583520E1,4.957421477E0,-3.451263427E0,5.146654248E-1,9.719768317E1,3.200483309E1,3.200483309E1
2.246335163E3,5.235583373E1,4.957431392E0,-3.449515915E0,8.647855520E-1,9.580932428E1,3.200483309E1,3.200483309E1
2.247335323E3,5.235583094E1,4.957440582E0,-3.450728188E0,8.089028597E-1,9.477355341E1,3.200483309E1,3.200483309E1
2.248335474E3,5.235582795E1,4.957449431E0,-3.451209904E0,8.563622236E-1,9.440014697E1,3.200483309E1,3.200483309E1
2.249335616E3,5.235582914E1,4.957456269E0,-3.451258075E0,8.563622236E-1,9.409354661E1,3.200483309E1,3.200483309E1
2.250335751E3,5.235582287E1,4.957371188E0,-3.451262892E0,8.563622236E-1,9.372289273E1,3.200483309E1,3.200483309E1
2.251335877E3,5.235581199E1,4.957361547E0,-3.451263374E0,8.158891201E-1,9.413728031E1,3.200483309E1,3.200483309E1
2.252335997E3,5.235581075E1,4.957372198E0,-3.451263422E0,1.444322467E0,9.434057406E1,3.200483309E1,3.200483309E1
2.253336109E3,5.235580362E1,4.957386602E0,-3.451263427E0,1.246149778E0,9.336007309E1,3.200483309E1,3.200483309E1
2.254335218E3,5.235580365E1,4.957389630E0,-3.451263428E0,1.415469766E0,9.486791248E1,3.200483309E1,3.200483309E1
2.255335318E3,5.235580723E1,4.957405987E0,-3.451263428E0,1.415469766E0,9.489735742E1,3.200483309E1,3.200483309E1
2.256335416E3,5.235581678E1,4.957414151E0,-3.451263428E0,1.252782345E0,9.478265806E1,3.200483309E1,3.200483309E1
2.257335507E3,5.235582549E1,4.957409267E0,-3.451263428E0,1.252782345E0,9.456077253E1,3.200483309E1,3.200483309E1
2.258335594E3,5.235583209E1,4.957421263E0,-3.451263428E0,1.252782345E0,9.473811156E1,3.200483309E1,3.200483309E1
2.259335675E3,5.235583465E1,4.957408593E0,-3.451263428E0,1.247408986E0,9.595539471E1,3.200483309E1,3.200483309E1
2.260335754E3,5.235583675E1,4.957399612E0,-3.449972534E0,5.294993520E-1,9.504974577E1,3.200483309E1,3.200483309E1
2.261335828E3,5.235583696E1,4.957402639E0,-3.447701111E0,5.294993520E-1,9.381815338E1,3.200483309E1,3.200483309E1
2.262335898E3,5.235583718E1,4.957405845E0,-3.447295441E0,2.848998308E-1,9.408686668E1,3.200483309E1,3.200483309E1
2.263335966E3,5.235583494E1,4.957407509E0,-3.447076346E0,1.697062254E-1,9.427175991E1,3.200483309E1,3.200483309E1
2.264336030E3,5.235584150E1,4.957396657E0,-3.449268868E0,7.994562387E-2,9.158969488E1,3.200483309E1,3.200483309E1
2.265336090E3,5.235584743E1,4.957376795E0,-3.442765861E0,1.415188704E-2,8.822941940E1,3.200483309E1,3.200483309E1
2.266336148E3,5.235585152E1,4.957372912E0,-3.435180440E0,3.887722641E-2,8.564368053E1,3.200483309E1,3.200483309E1
2.267336205E3,5.235585393E1,4.957363174E0,-3.429773308E0,1.576720923E-1,8.578451903E1,3.200483309E1,3.200483309E1
2.268336258E3,5.235584880E1,4.957348245E0,-3.425940130E0,2.183421105E-1,8.206486631E1,3.200483309E1,3.200483309E1
2.269336309E3,5.235585736E1,4.957345873E0,-3.430572757E0,6.237723827E-1,6.821602939E1,3.200483309E1,3.200483309E1
2.270336357E3,5.235586601E1,4.957330628E0,-3.420808435E0,6.237723827E-1,2.440308838E2,3.200483309E1,3.200483309E1
2.271336404E3,5.235587302E1,4.957298933E0,-3.407983935E0,1.021460295E0,2.255435561E2,3.200483309E1,3.200483309E1
2.272336449E3,5.235586111E1,4.957285571E0,-3.393974510E0,1.240594745E0,2.440512924E2,3.200483309E1,3.200483309E1
2.273336492E3,5.235586432E1,4.957240097E0,-3.407254049E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.274336533E3,5.235586460E1,4.957223145E0,-1.898107299E0,1.420047879E0,2.445505519E2,3.437302717E1,3.437302717E1
2.275336573E3,5.235585725E1,4.957207625E0,-3.246488739E0,1.420047879E0,2.443643610E2,3.528528709E1,3.528528709E1
2.276336612E3,5.235585068E1,4.957196449E0,-3.394026392E0,1.375597715E0,2.428758168E2,3.460138032E1,3.460138032E1
2.277336648E3,5.235584801E1,4.957186913E0,-3.419502126E0,1.375597715E0,2.420457303E2,3.454092573E1,3.454092573E1
2.278336683E3,5.235584225E1,4.957188134E0,-3.426512896E0,1.101870060E0,2.419898320E2,3.394774202E1,3.394774202E1
2.279336718E3,5.235583973E1,4.957191898E0,-3.435645980E0,-1.000000000E0,-1.000000000E0,3.357214776E1,3.357214776E1
2.280336751E3,5.235583499E1,4.957189411E0,-1.919725136E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.281336783E3,5.235583470E1,4.957197109E0,-7.023112884E-1,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.282336814E3,5.235582717E1,4.957202526E0,2.732210903E-1,8.235567808E-1,2.308026652E2,3.200483309E1,3.200483309E1
2.283336846E3,5.235582627E1,4.957207638E0,-3.078814976E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.284336874E3,5.235580981E1,4.957180313E0,-1.627649315E0,1.222881556E0,2.258034038E2,3.200483309E1,3.200483309E1
2.285336903E3,5.235580885E1,4.957176502E0,-3.268902016E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.286336931E3,5.235580257E1,4.957167250E0,-1.779247298E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.287336958E3,5.235578344E1,4.957120047E0,-5.898901154E-1,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.288336985E3,5.235577522E1,4.957099807E0,3.630051305E-1,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.289337010E3,5.235576654E1,4.957088886E0,1.131712166E0,-1.000000000E0,-1.000000000E0,3.200483309E1,3.200483309E1
2.290337035E3,5.235575585E1,4.957076014E0,1.752721795E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.291337059E3,5.235574643E1,4.957060715E0,2.254364700E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.292337083E3,5.235573700E1,4.957045416E0,2.659547186E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.293337108E3,5.235572757E1,4.957030116E0,2.986787703E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.294337130E3,5.235571814E1,4.957014817E0,4.308127886E0,-1.000000000E0,-1.000000000E0,4.800724964E1,4.800724964E1
2.302814224E3,5.235583740E1,4.957290426E0,4.203522682E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.314779081E3,5.235583633E1,4.957286997E0,4.061996937E-1,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.324912345E3,5.235582373E1,4.957120203E0,-1.160164833E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.331342124E3,5.235567516E1,4.956724620E0,-1.718369961E0,-1.000000000E0,-1.000000000E0,3.946864280E1,3.946864280E1
2.337771838E3,5.235576182E1,4.957030544E0,-1.989953041E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
2.338978080E3,5.235579147E1,4.957109547E0,-2.081282139E0,-1.000000000E0,-1.000000000E0,5.300000000E1,5.300000000E1
2.345408856E3,5.235577917E1,4.957130170E0,-2.165382385E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.346613161E3,5.235575696E1,4.957050839E0,-2.203841686E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.353032342E3,5.235582096E1,4.957262340E0,-2.184889793E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.359471023E3,5.235581930E1,4.957277290E0,-2.308921814E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.365905263E3,5.235583876E1,4.957320848E0,-2.403418541E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.372341280E3,5.235584643E1,4.957333078E0,-2.430102348E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.378778826E3,5.235585197E1,4.957344427E0,-2.422994614E0,-1.000000000E0,-1.000000000E0,4.300000000E1,4.300000000E1
2.385204357E3,5.235582415E1,4.957175685E0,-2.456318378E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.391629983E3,5.235583036E1,4.957229650E0,-2.498622417E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.398059214E3,5.235582723E1,4.957247679E0,-2.436081409E0,-1.000000000E0,-1.000000000E0,4.200000000E1,4.200000000E1
2.404489444E3,5.235573727E1,4.956920059E0,-2.359514236E0,-1.000000000E0,-1.000000000E0,4.100000000E1,4.100000000E1
2.410916773E3,5.235563429E1,4.956559694E0,-2.268527508E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.417351850E3,5.235561230E1,4.956501341E0,-2.189843178E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.423791798E3,5.235559628E1,4.956462470E0,-2.103326321E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.430233751E3,5.235558493E1,4.956455319E0,-2.126691818E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.436702113E3,5.235559698E1,4.956485013E0,-2.069157600E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.443146095E3,5.235555451E1,4.956347308E0,-2.039287567E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
2.449585208E3,5.235560715E1,4.956572818E0,-2.010076523E0,-1.000000000E0,-1.000000000E0,3.700000000E1,3.700000000E1
